chrom	length	bases	mean	min	max
scaffold_1	345098	1183579	3.43	0	1452
scaffold_1_region	98605	932499	9.46	0	1452
scaffold_2	312558	426624	1.36	0	1203
scaffold_2_region	137722	233562	1.70	0	494
scaffold_3	287976	383793	1.33	0	1259
scaffold_3_region	119187	248715	2.09	0	1259
scaffold_4	280066	391221	1.40	0	523
scaffold_4_region	130400	220404	1.69	0	113
scaffold_5	279783	320530	1.15	0	125
scaffold_5_region	138906	263496	1.90	0	117
scaffold_6	268249	335471	1.25	0	851
scaffold_6_region	98467	136971	1.39	0	404
scaffold_7	267059	200499	0.75	0	449
scaffold_7_region	98739	92718	0.94	0	172
scaffold_8	266172	530442	1.99	0	590
scaffold_8_region	147469	417265	2.83	0	590
scaffold_9	265035	508652	1.92	0	7210
scaffold_9_region	78016	210788	2.70	0	516
scaffold_10	264164	561802	2.13	0	1292
scaffold_10_region	117096	391377	3.34	0	274
scaffold_11	261329	314819	1.20	0	2002
scaffold_11_region	96202	199318	2.07	0	678
scaffold_12	261008	8597288	32.94	0	9017
scaffold_12_region	89003	84182	0.95	0	186
scaffold_13	260741	992145	3.81	0	4710
scaffold_13_region	126771	635146	5.01	0	1038
scaffold_14	257940	230083	0.89	0	653
scaffold_14_region	91628	124154	1.35	0	170
scaffold_15	251256	491951	1.96	0	3356
scaffold_15_region	141485	346907	2.45	0	3356
scaffold_16	251232	194472	0.77	0	278
scaffold_16_region	101470	118389	1.17	0	104
scaffold_17	250631	340528	1.36	0	592
scaffold_17_region	144294	265334	1.84	0	364
scaffold_18	246065	191706	0.78	0	246
scaffold_18_region	53143	49850	0.94	0	160
scaffold_19	245994	289134	1.18	0	162
scaffold_19_region	101795	182294	1.79	0	128
scaffold_20	244099	470766	1.93	0	2260
scaffold_20_region	110985	254007	2.29	0	338
scaffold_21	236026	257499	1.09	0	1614
scaffold_21_region	90960	168865	1.86	0	1614
scaffold_22	235239	303245	1.29	0	387
scaffold_22_region	108283	218545	2.02	0	387
scaffold_23	232614	519338	2.23	0	9514
scaffold_23_region	125676	253543	2.02	0	254
scaffold_24	231500	142388	0.62	0	325
scaffold_24_region	62198	54082	0.87	0	102
scaffold_25	231036	247048	1.07	0	215
scaffold_25_region	111659	189387	1.70	0	215
scaffold_26	230790	217317	0.94	0	653
scaffold_26_region	99488	118793	1.19	0	102
scaffold_27	229760	258935	1.13	0	1235
scaffold_27_region	100584	130275	1.30	0	222
scaffold_28	227861	313546	1.38	0	758
scaffold_28_region	76168	162568	2.13	0	370
scaffold_29	226334	241342	1.07	0	527
scaffold_29_region	92574	148902	1.61	0	527
scaffold_30	224926	193205	0.86	0	215
scaffold_30_region	86294	92605	1.07	0	128
scaffold_31	218345	367106	1.68	0	546
scaffold_31_region	106413	260612	2.45	0	264
scaffold_32	218243	274598	1.26	0	4740
scaffold_32_region	61632	93788	1.52	0	240
scaffold_33	214922	318052	1.48	0	407
scaffold_33_region	99256	238628	2.40	0	407
scaffold_34	214711	201186	0.94	0	378
scaffold_34_region	102640	136032	1.33	0	289
scaffold_35	205623	180952	0.88	0	258
scaffold_35_region	79283	119863	1.51	0	154
scaffold_36	205583	245201	1.19	0	178
scaffold_36_region	79533	183299	2.30	0	154
scaffold_37	204377	458257	2.24	0	574
scaffold_37_region	58774	187570	3.19	0	141
scaffold_38	204214	170927	0.84	0	358
scaffold_38_region	72173	106906	1.48	0	184
scaffold_39	203631	226109	1.11	0	112
scaffold_39_region	93939	176707	1.88	0	112
scaffold_40	203613	185286	0.91	0	975
scaffold_40_region	62689	60510	0.97	0	96
scaffold_41	202278	197790	0.98	0	544
scaffold_41_region	99053	130428	1.32	0	544
scaffold_42	202103	268559	1.33	0	302
scaffold_42_region	106080	217317	2.05	0	216
scaffold_43	201235	519491	2.58	0	1119
scaffold_43_region	43924	411956	9.38	0	1119
scaffold_44	199526	281492	1.41	0	2442
scaffold_44_region	89604	109044	1.22	0	131
scaffold_45	198920	204962	1.03	0	498
scaffold_45_region	74382	105971	1.42	0	498
scaffold_46	197580	564094	2.86	0	1953
scaffold_46_region	51285	422749	8.24	0	997
scaffold_47	197527	344457	1.74	0	342
scaffold_47_region	101772	242599	2.38	0	197
scaffold_48	196824	198780	1.01	0	2908
scaffold_48_region	55174	51152	0.93	0	118
scaffold_49	196271	256560	1.31	0	3665
scaffold_49_region	58848	92707	1.58	0	223
scaffold_50	196094	418788	2.14	0	1760
scaffold_50_region	82342	168927	2.05	0	162
scaffold_51	195978	305166	1.56	0	2762
scaffold_51_region	94818	155855	1.64	0	156
scaffold_52	195875	430201	2.20	0	2038
scaffold_52_region	89054	264370	2.97	0	268
scaffold_53	195720	313823	1.60	0	259
scaffold_53_region	87265	223153	2.56	0	259
scaffold_54	195626	172870	0.88	0	568
scaffold_54_region	48256	55997	1.16	0	134
scaffold_55	195568	328315	1.68	0	6100
scaffold_55_region	112989	168683	1.49	0	802
scaffold_56	195544	314110	1.61	0	988
scaffold_56_region	65450	189906	2.90	0	988
scaffold_57	195528	410560	2.10	0	1866
scaffold_57_region	74768	198589	2.66	0	182
scaffold_58	195199	289040	1.48	0	4359
scaffold_58_region	51350	60913	1.19	0	99
scaffold_59	194855	240693	1.24	0	2668
scaffold_59_region	69366	76598	1.10	0	132
scaffold_60	194042	129019	0.66	0	839
scaffold_60_region	22591	20474	0.91	0	78
scaffold_61	193232	302195	1.56	0	1033
scaffold_61_region	68753	97059	1.41	0	160
scaffold_62	192483	142674	0.74	0	369
scaffold_62_region	56809	62978	1.11	0	146
scaffold_63	192077	609390	3.17	0	9789
scaffold_63_region	59167	49690	0.84	0	249
scaffold_64	191282	191771	1.00	0	902
scaffold_64_region	45416	55418	1.22	0	116
scaffold_65	191030	221581	1.16	0	1407
scaffold_65_region	73560	102319	1.39	0	210
scaffold_66	190381	212805	1.12	0	2762
scaffold_66_region	68954	113307	1.64	0	2762
scaffold_67	188334	428560	2.28	0	159
scaffold_67_region	44481	332740	7.48	0	159
scaffold_68	187937	189701	1.01	0	751
scaffold_68_region	83070	109087	1.31	0	146
scaffold_69	187922	127747	0.68	0	447
scaffold_69_region	42888	37201	0.87	0	88
scaffold_70	187137	216603	1.16	0	208
scaffold_70_region	75788	108101	1.43	0	102
scaffold_71	186328	212824	1.14	0	1930
scaffold_71_region	62544	112054	1.79	0	1930
scaffold_72	185201	292519	1.58	0	1046
scaffold_72_region	76265	199325	2.61	0	141
scaffold_73	185179	196027	1.06	0	151
scaffold_73_region	81022	145357	1.79	0	126
scaffold_74	185105	406471	2.20	0	897
scaffold_74_region	58134	225063	3.87	0	187
scaffold_75	183340	206302	1.13	0	271
scaffold_75_region	79992	156247	1.95	0	271
scaffold_76	182642	167866	0.92	0	502
scaffold_76_region	58855	101127	1.72	0	502
scaffold_77	181543	494282	2.72	0	13124
scaffold_77_region	67384	387138	5.75	0	13124
scaffold_78	181022	247440	1.37	0	2824
scaffold_78_region	92466	156496	1.69	0	2824
scaffold_79	180378	229323	1.27	0	293
scaffold_79_region	61394	159466	2.60	0	163
scaffold_80	180151	101386	0.56	0	826
scaffold_80_region	40865	50091	1.23	0	826
scaffold_81	180027	193502	1.07	0	232
scaffold_81_region	50300	80162	1.59	0	106
scaffold_82	179213	224148	1.25	0	391
scaffold_82_region	95049	179123	1.88	0	391
scaffold_83	178484	147379	0.83	0	260
scaffold_83_region	52520	69725	1.33	0	260
scaffold_84	178273	156451	0.88	0	235
scaffold_84_region	41103	54055	1.32	0	147
scaffold_85	178075	1075071	6.04	0	4680
scaffold_85_region	65113	120352	1.85	0	293
scaffold_86	178047	150331	0.84	0	294
scaffold_86_region	58617	74724	1.27	0	136
scaffold_87	177289	194517	1.10	0	890
scaffold_87_region	57333	56658	0.99	0	158
scaffold_88	176781	310991	1.76	0	233
scaffold_88_region	48989	72340	1.48	0	91
scaffold_89	176663	135601	0.77	0	518
scaffold_89_region	38173	60122	1.57	0	86
scaffold_90	176536	216258	1.23	0	3442
scaffold_90_region	66016	176714	2.68	0	3442
scaffold_91	176312	339753	1.93	0	4655
scaffold_91_region	58344	90725	1.56	0	190
scaffold_92	175583	1018373	5.80	0	3424
