chrom	length	bases	mean	min	max
scaffold_1	345098	105306	0.31	0	754
scaffold_1_region	98605	91326	0.93	0	754
scaffold_2	312558	114025	0.36	0	814
scaffold_2_region	137722	82489	0.60	0	684
scaffold_3	287976	164456	0.57	0	909
scaffold_3_region	119187	153862	1.29	0	909
scaffold_4	280066	118714	0.42	0	934
scaffold_4_region	130400	97318	0.75	0	934
scaffold_5	279783	103244	0.37	0	934
scaffold_5_region	138906	102538	0.74	0	934
scaffold_6	268249	78768	0.29	0	694
scaffold_6_region	98467	38947	0.40	0	694
scaffold_7	267059	26221	0.10	0	584
scaffold_7_region	98739	12907	0.13	0	566
scaffold_8	266172	131170	0.49	0	982
scaffold_8_region	147469	124988	0.85	0	982
scaffold_9	265035	43417	0.16	0	700
scaffold_9_region	78016	18536	0.24	0	700
scaffold_10	264164	61192	0.23	0	788
scaffold_10_region	117096	56432	0.48	0	788
scaffold_11	261329	97787	0.37	0	734
scaffold_11_region	96202	67448	0.70	0	734
scaffold_12	261008	382978	1.47	0	716
scaffold_12_region	89003	16740	0.19	0	716
scaffold_13	260741	130364	0.50	0	718
scaffold_13_region	126771	98840	0.78	0	718
scaffold_14	257940	100368	0.39	0	1206
scaffold_14_region	91628	76647	0.84	0	1206
scaffold_15	251256	121966	0.49	0	714
scaffold_15_region	141485	100055	0.71	0	714
scaffold_16	251232	74511	0.30	0	770
scaffold_16_region	101470	38926	0.38	0	770
scaffold_17	250631	59182	0.24	0	700
scaffold_17_region	144294	51277	0.36	0	700
scaffold_18	246065	41561	0.17	0	684
scaffold_18_region	53143	11992	0.23	0	588
scaffold_19	245994	68560	0.28	0	728
scaffold_19_region	101795	43426	0.43	0	728
scaffold_20	244099	89370	0.37	0	692
scaffold_20_region	110985	70431	0.63	0	678
scaffold_21	236026	26524	0.11	0	668
scaffold_21_region	90960	2160	0.02	0	42
scaffold_22	235239	51144	0.22	0	770
scaffold_22_region	108283	24829	0.23	0	654
scaffold_23	232614	81148	0.35	0	744
scaffold_23_region	125676	62686	0.50	0	744
scaffold_24	231500	54355	0.23	0	694
scaffold_24_region	62198	27032	0.43	0	598
scaffold_25	231036	76302	0.33	0	702
scaffold_25_region	111659	54064	0.48	0	702
scaffold_26	230790	25438	0.11	0	654
scaffold_26_region	99488	23652	0.24	0	654
scaffold_27	229760	51651	0.22	0	650
scaffold_27_region	100584	49316	0.49	0	650
scaffold_28	227861	86051	0.38	0	652
scaffold_28_region	76168	82460	1.08	0	652
scaffold_29	226334	21407	0.09	0	466
scaffold_29_region	92574	36092	0.39	0	466
scaffold_30	224926	16181	0.07	0	682
scaffold_30_region	86294	14710	0.17	0	682
scaffold_31	218345	106623	0.49	0	1222
scaffold_31_region	106413	127300	1.20	0	1222
scaffold_32	218243	35608	0.16	0	616
scaffold_32_region	61632	28222	0.46	0	616
scaffold_33	214922	75993	0.35	0	756
scaffold_33_region	99256	53893	0.54	0	676
scaffold_34	214711	134460	0.63	0	1284
scaffold_34_region	102640	96615	0.94	0	798
scaffold_35	205623	87373	0.42	0	1343
scaffold_35_region	79283	57312	0.72	0	1343
scaffold_36	205583	57349	0.28	0	588
scaffold_36_region	79533	50550	0.64	0	588
scaffold_37	204377	115658	0.57	0	946
scaffold_37_region	58774	108093	1.84	0	946
scaffold_38	204214	20592	0.10	0	542
scaffold_38_region	72173	2226	0.03	0	6
scaffold_39	203631	41438	0.20	0	662
scaffold_39_region	93939	41190	0.44	0	662
scaffold_40	203613	69820	0.34	0	678
scaffold_40_region	62689	25723	0.41	0	678
scaffold_41	202278	21972	0.11	0	592
scaffold_41_region	99053	21329	0.22	0	592
scaffold_42	202103	102600	0.51	0	754
scaffold_42_region	106080	86754	0.82	0	716
scaffold_43	201235	92341	0.46	0	716
scaffold_43_region	43924	70042	1.59	0	590
scaffold_44	199526	126084	0.63	0	719
scaffold_44_region	89604	108902	1.22	0	719
scaffold_45	198920	50804	0.26	0	644
scaffold_45_region	74382	37849	0.51	0	644
scaffold_46	197580	50345	0.25	0	658
scaffold_46_region	51285	39132	0.76	0	658
scaffold_47	197527	52301	0.26	0	624
scaffold_47_region	101772	47937	0.47	0	624
scaffold_48	196824	85210	0.43	0	696
scaffold_48_region	55174	66842	1.21	0	696
scaffold_49	196271	26936	0.14	0	606
scaffold_49_region	58848	23883	0.41	0	606
scaffold_50	196094	57697	0.29	0	658
scaffold_50_region	82342	35976	0.44	0	658
scaffold_51	195978	124006	0.63	0	1274
scaffold_51_region	94818	99840	1.05	0	1274
scaffold_52	195875	49472	0.25	0	690
scaffold_52_region	89054	55795	0.63	0	690
scaffold_53	195720	100623	0.51	0	788
scaffold_53_region	87265	36714	0.42	0	672
scaffold_54	195626	26957	0.14	0	630
scaffold_54_region	48256	12921	0.27	0	630
scaffold_55	195568	58274	0.30	0	692
scaffold_55_region	112989	57770	0.51	0	692
scaffold_56	195544	47598	0.24	0	578
scaffold_56_region	65450	35956	0.55	0	578
scaffold_57	195528	97675	0.50	0	758
scaffold_57_region	74768	78752	1.05	0	758
scaffold_58	195199	94378	0.48	0	728
scaffold_58_region	51350	77052	1.50	0	650
scaffold_59	194855	25326	0.13	0	606
scaffold_59_region	69366	13294	0.19	0	606
scaffold_60	194042	21831	0.11	0	504
scaffold_60_region	22591	6316	0.28	0	258
scaffold_61	193232	4834	0.03	0	38
scaffold_61_region	68753	1093	0.02	0	4
scaffold_62	192483	40515	0.21	0	1384
scaffold_62_region	56809	12741	0.22	0	614
scaffold_63	192077	46691	0.24	0	698
scaffold_63_region	59167	39606	0.67	0	698
scaffold_64	191282	5812	0.03	0	8
scaffold_64_region	45416	1111	0.02	0	8
scaffold_65	191030	123197	0.64	0	940
scaffold_65_region	73560	102317	1.39	0	940
scaffold_66	190381	49546	0.26	0	662
scaffold_66_region	68954	20713	0.30	0	652
scaffold_67	188334	79449	0.42	0	748
scaffold_67_region	44481	67052	1.51	0	748
scaffold_68	187937	34888	0.19	0	748
scaffold_68_region	83070	31511	0.38	0	748
scaffold_69	187922	34000	0.18	0	690
scaffold_69_region	42888	25830	0.60	0	690
scaffold_70	187137	40642	0.22	0	652
scaffold_70_region	75788	37643	0.50	0	652
scaffold_71	186328	58568	0.31	0	728
scaffold_71_region	62544	62601	1.00	0	728
scaffold_72	185201	56186	0.30	0	653
scaffold_72_region	76265	44577	0.58	0	653
scaffold_73	185179	45695	0.25	0	712
scaffold_73_region	81022	44925	0.55	0	712
scaffold_74	185105	65925	0.36	0	622
scaffold_74_region	58134	61551	1.06	0	622
