chrom	length	bases	mean	min	max
scaffold_1	345098	1782262	5.16	0	3139
scaffold_1_region	98605	1463008	14.84	0	3139
scaffold_2	312558	450819	1.44	0	1727
scaffold_2_region	137722	188967	1.37	0	572
scaffold_3	287976	505391	1.75	0	1073
scaffold_3_region	119187	289185	2.43	0	128
scaffold_4	280066	453833	1.62	0	512
scaffold_4_region	130400	271542	2.08	0	238
scaffold_5	279783	532075	1.90	0	288
scaffold_5_region	138906	495376	3.57	0	288
scaffold_6	268249	360868	1.35	0	2045
scaffold_6_region	98467	118887	1.21	0	481
scaffold_7	267059	208341	0.78	0	670
scaffold_7_region	98739	87228	0.88	0	248
scaffold_8	266172	682931	2.57	0	597
scaffold_8_region	147469	545266	3.70	0	160
scaffold_9	265035	1334317	5.03	0	31821
scaffold_9_region	78016	257803	3.30	0	669
scaffold_10	264164	810881	3.07	0	969
scaffold_10_region	117096	597833	5.11	0	270
scaffold_11	261329	214149	0.82	0	3268
scaffold_11_region	96202	102234	1.06	0	968
scaffold_12	261008	36098004	138.30	0	40968
scaffold_12_region	89003	97491	1.10	0	154
scaffold_13	260741	2615333	10.03	0	14484
scaffold_13_region	126771	1573024	12.41	0	583
scaffold_14	257940	229667	0.89	0	1131
scaffold_14_region	91628	101762	1.11	0	57
scaffold_15	251256	713260	2.84	0	14590
scaffold_15_region	141485	434172	3.07	0	14590
scaffold_16	251232	227605	0.91	0	353
scaffold_16_region	101470	138576	1.37	0	112
scaffold_17	250631	443466	1.77	0	918
scaffold_17_region	144294	365407	2.53	0	324
scaffold_18	246065	270490	1.10	0	419
scaffold_18_region	53143	55330	1.04	0	36
scaffold_19	245994	305752	1.24	0	270
scaffold_19_region	101795	195345	1.92	0	88
scaffold_20	244099	784928	3.22	0	4288
scaffold_20_region	110985	397463	3.58	0	268
scaffold_21	236026	283691	1.20	0	2761
scaffold_21_region	90960	198040	2.18	0	2761
scaffold_22	235239	368086	1.56	0	421
scaffold_22_region	108283	264861	2.45	0	160
scaffold_23	232614	704695	3.03	0	17374
scaffold_23_region	125676	315649	2.51	0	169
scaffold_24	231500	109383	0.47	0	570
scaffold_24_region	62198	47897	0.77	0	45
scaffold_25	231036	261263	1.13	0	346
scaffold_25_region	111659	212140	1.90	0	112
scaffold_26	230790	273948	1.19	0	792
scaffold_26_region	99488	162679	1.64	0	62
scaffold_27	229760	293338	1.28	0	1906
scaffold_27_region	100584	148987	1.48	0	41
scaffold_28	227861	408560	1.79	0	1035
scaffold_28_region	76168	230641	3.03	0	291
scaffold_29	226334	241317	1.07	0	276
scaffold_29_region	92574	131162	1.42	0	276
scaffold_30	224926	225507	1.00	0	242
scaffold_30_region	86294	125349	1.45	0	78
scaffold_31	218345	521033	2.39	0	903
scaffold_31_region	106413	382837	3.60	0	114
scaffold_32	218243	450509	2.06	0	13953
scaffold_32_region	61632	94299	1.53	0	65
scaffold_33	214922	348826	1.62	0	407
scaffold_33_region	99256	253941	2.56	0	248
scaffold_34	214711	256432	1.19	0	184
scaffold_34_region	102640	184725	1.80	0	97
scaffold_35	205623	184087	0.90	0	506
scaffold_35_region	79283	108982	1.37	0	130
scaffold_36	205583	231961	1.13	0	87
scaffold_36_region	79533	180100	2.26	0	87
scaffold_37	204377	869085	4.25	0	629
scaffold_37_region	58774	343044	5.84	0	220
scaffold_38	204214	170130	0.83	0	482
scaffold_38_region	72173	106701	1.48	0	103
scaffold_39	203631	207453	1.02	0	217
scaffold_39_region	93939	163059	1.74	0	141
scaffold_40	203613	223310	1.10	0	1566
scaffold_40_region	62689	46943	0.75	0	25
scaffold_41	202278	208410	1.03	0	688
scaffold_41_region	99053	143592	1.45	0	688
scaffold_42	202103	278839	1.38	0	514
scaffold_42_region	106080	234607	2.21	0	96
scaffold_43	201235	892107	4.43	0	2152
scaffold_43_region	43924	749102	17.05	0	2152
scaffold_44	199526	662235	3.32	0	14902
scaffold_44_region	89604	140353	1.57	0	148
scaffold_45	198920	304478	1.53	0	1079
scaffold_45_region	74382	114997	1.55	0	784
scaffold_46	197580	932882	4.72	0	5648
scaffold_46_region	51285	657969	12.83	0	1805
scaffold_47	197527	458226	2.32	0	708
scaffold_47_region	101772	327933	3.22	0	276
scaffold_48	196824	485710	2.47	0	9418
scaffold_48_region	55174	48901	0.89	0	65
scaffold_49	196271	206868	1.05	0	959
scaffold_49_region	58848	90586	1.54	0	181
scaffold_50	196094	625521	3.19	0	3084
scaffold_50_region	82342	240214	2.92	0	78
scaffold_51	195978	380792	1.94	0	4194
scaffold_51_region	94818	168648	1.78	0	132
scaffold_52	195875	634687	3.24	0	3524
scaffold_52_region	89054	330695	3.71	0	99
scaffold_53	195720	387100	1.98	0	753
scaffold_53_region	87265	243806	2.79	0	77
scaffold_54	195626	250088	1.28	0	1090
scaffold_54_region	48256	81866	1.70	0	268
scaffold_55	195568	171260	0.88	0	56
scaffold_55_region	112989	147470	1.31	0	40
scaffold_56	195544	489397	2.50	0	3098
scaffold_56_region	65450	354794	5.42	0	3098
scaffold_57	195528	696465	3.56	0	5318
scaffold_57_region	74768	234946	3.14	0	62
scaffold_58	195199	324487	1.66	0	4807
scaffold_58_region	51350	70707	1.38	0	58
scaffold_59	194855	382104	1.96	0	9559
scaffold_59_region	69366	69010	0.99	0	79
scaffold_60	194042	124471	0.64	0	1192
scaffold_60_region	22591	28855	1.28	0	103
scaffold_61	193232	420170	2.17	0	2687
scaffold_61_region	68753	64847	0.94	0	94
scaffold_62	192483	120037	0.62	0	435
scaffold_62_region	56809	54841	0.97	0	38
scaffold_63	192077	2331188	12.14	0	43048
scaffold_63_region	59167	41961	0.71	0	45
scaffold_64	191282	203962	1.07	0	325
scaffold_64_region	45416	51524	1.13	0	53
scaffold_65	191030	402135	2.11	0	3138
scaffold_65_region	73560	149261	2.03	0	98
scaffold_66	190381	353319	1.86	0	9266
scaffold_66_region	68954	230135	3.34	0	9266
scaffold_67	188334	664922	3.53	0	210
scaffold_67_region	44481	518888	11.67	0	210
scaffold_68	187937	170030	0.90	0	355
scaffold_68_region	83070	108917	1.31	0	51
scaffold_69	187922	123713	0.66	0	891
scaffold_69_region	42888	24634	0.57	0	26
scaffold_70	187137	348743	1.86	0	947
scaffold_70_region	75788	113106	1.49	0	51
scaffold_71	186328	313835	1.68	0	4807
scaffold_71_region	62544	166479	2.66	0	4807
scaffold_72	185201	491044	2.65	0	1809
scaffold_72_region	76265	337872	4.43	0	117
scaffold_73	185179	240225	1.30	0	258
scaffold_73_region	81022	190020	2.35	0	133
scaffold_74	185105	460168	2.49	0	1329
scaffold_74_region	58134	234238	4.03	0	115
scaffold_75	183340	262576	1.43	0	174
scaffold_75_region	79992	195222	2.44	0	174
scaffold_76	182642	144764	0.79	0	972
scaffold_76_region	58855	80946	1.38	0	972
scaffold_77	181543	649833	3.58	0	20154
scaffold_77_region	67384	525863	7.80	0	20154
scaffold_78	181022	286883	1.58	0	4140
scaffold_78_region	92466	182463	1.97	0	4140
scaffold_79	180378	203263	1.13	0	459
scaffold_79_region	61394	135485	2.21	0	53
scaffold_80	180151	81222	0.45	0	462
scaffold_80_region	40865	23951	0.59	0	60
scaffold_81	180027	252001	1.40	0	431
scaffold_81_region	50300	76787	1.53	0	41
scaffold_82	179213	235072	1.31	0	486
scaffold_82_region	95049	202296	2.13	0	74
scaffold_83	178484	134562	0.75	0	758
scaffold_83_region	52520	56274	1.07	0	37
scaffold_84	178273	198736	1.11	0	302
scaffold_84_region	41103	58949	1.43	0	44
scaffold_85	178075	4282594	24.05	0	21957
scaffold_85_region	65113	130549	2.00	0	128
scaffold_86	178047	186817	1.05	0	800
scaffold_86_region	58617	72700	1.24	0	66
scaffold_87	177289	324337	1.83	0	1863
scaffold_87_region	57333	75177	1.31	0	64
scaffold_88	176781	518169	2.93	0	408
scaffold_88_region	48989	76384	1.56	0	48
scaffold_89	176663	150221	0.85	0	746
scaffold_89_region	38173	66708	1.75	0	65
scaffold_90	176536	172371	0.98	0	409
scaffold_90_region	66016	136562	2.07	0	112
scaffold_91	176312	446702	2.53	0	6200
scaffold_91_region	58344	99594	1.71	0	50
scaffold_92	175583	1538844	8.76	0	5745
scaffold_92_region	61285	251469	4.10	0	94
scaffold_93	175281	1182668	6.75	0	22906
scaffold_93_region	80383	343244	4.27	0	7145
scaffold_94	174871	140660	0.80	0	926
scaffold_94_region	64866	42130	0.65	0	42
scaffold_95	173419	443528	2.56	0	13014
scaffold_95_region	51013	82934	1.63	0	94
scaffold_96	173074	1904728	11.01	0	2543
scaffold_96_region	45442	1634563	35.97	0	2543
scaffold_97	172649	542658	3.14	0	2501
scaffold_97_region	71284	85169	1.19	0	78
scaffold_98	172586	279468	1.62	0	840
scaffold_98_region	80612	108362	1.34	0	52
scaffold_99	172544	359626	2.08	0	2720
scaffold_99_region	46496	22473	0.48	0	81
scaffold_100	172446	836920	4.85	0	5272
scaffold_100_region	78431	602594	7.68	0	698
scaffold_101	172275	294629	1.71	0	215
scaffold_101_region	73500	243002	3.31	0	190
scaffold_102	171613	601948	3.51	0	2998
scaffold_102_region	51219	55651	1.09	0	74
scaffold_103	171533	458444	2.67	0	1182
scaffold_103_region	59885	296212	4.95	0	263
scaffold_104	171030	663348	3.88	0	12793
scaffold_104_region	89410	542300	6.07	0	12793
scaffold_105	170903	475349	2.78	0	7612
scaffold_105_region	75282	355299	4.72	0	7612
scaffold_106	169885	178409	1.05	0	835
scaffold_106_region	51836	64326	1.24	0	399
scaffold_107	169371	462268	2.73	0	4632
scaffold_107_region	37710	302950	8.03	0	4632
scaffold_108	168834	74316	0.44	0	731
scaffold_108_region	9484	12938	1.36	0	80
scaffold_109	168488	286664	1.70	0	279
scaffold_109_region	42766	234417	5.48	0	163
scaffold_110	168042	8567333	50.98	0	32455
scaffold_110_region	48122	41395	0.86	0	37
scaffold_111	168003	470499	2.80	0	3180
scaffold_111_region	72501	211267	2.91	0	169
scaffold_112	167007	18196505	108.96	0	66640
