chrom	length	bases	mean	min	max
scaffold_1	258050	1198766	4.65	0	238
scaffold_1_region	136209	1146694	8.42	0	184
scaffold_2	248132	942052	3.80	0	3060
scaffold_2_region	90518	714857	7.90	0	377
scaffold_3	240340	1061295	4.42	0	4781
scaffold_3_region	127816	443584	3.47	0	204
scaffold_4	232527	725924	3.12	0	768
scaffold_4_region	119979	607114	5.06	0	147
scaffold_5	218268	964246	4.42	0	3827
scaffold_5_region	78910	542823	6.88	0	151
scaffold_6	216163	1667410	7.71	0	3648
scaffold_6_region	101091	1075534	10.64	0	1425
scaffold_7	215756	2953012	13.69	0	835
scaffold_7_region	114428	1021019	8.92	0	659
scaffold_8	204092	1369894	6.71	0	18069
scaffold_8_region	91847	734979	8.00	0	18069
scaffold_9	200499	2283632	11.39	0	24582
scaffold_9_region	100618	842010	8.37	0	411
scaffold_10	193644	761736	3.93	0	547
scaffold_10_region	112763	703193	6.24	0	186
scaffold_11	192184	716256	3.73	0	6989
scaffold_11_region	83048	371692	4.48	0	99
scaffold_12	190472	698047	3.66	0	2038
scaffold_12_region	78166	573632	7.34	0	237
scaffold_13	188798	766167	4.06	0	1098
scaffold_13_region	103755	795139	7.66	0	223
scaffold_14	188592	1216757	6.45	0	7169
scaffold_14_region	59493	566580	9.52	0	134
scaffold_15	184177	1206659	6.55	0	1300
scaffold_15_region	101656	902233	8.88	0	1300
scaffold_16	184150	950167	5.16	0	1431
scaffold_16_region	55262	409946	7.42	0	232
scaffold_17	182989	1375308	7.52	0	6312
scaffold_17_region	78934	445820	5.65	0	746
scaffold_18	180163	1053910	5.85	0	7545
scaffold_18_region	88269	528087	5.98	0	255
scaffold_19	177887	697874	3.92	0	3066
scaffold_19_region	81182	536265	6.61	0	153
scaffold_20	177768	1148836	6.46	0	22912
scaffold_20_region	60617	255709	4.22	0	187
scaffold_21	176967	443606	2.51	0	490
scaffold_21_region	62970	342007	5.43	0	490
scaffold_22	176287	953658	5.41	0	633
scaffold_22_region	58974	682367	11.57	0	224
scaffold_23	175766	1406616	8.00	0	6592
scaffold_23_region	82760	720201	8.70	0	226
scaffold_24	175039	518469	2.96	0	4571
scaffold_24_region	89632	274997	3.07	0	634
scaffold_25	172451	1780648	10.33	0	3496
scaffold_25_region	50545	478406	9.46	0	704
scaffold_26	171572	644636	3.76	0	1068
scaffold_26_region	45184	392698	8.69	0	350
scaffold_27	169846	470908	2.77	0	784
scaffold_27_region	73079	338157	4.63	0	302
scaffold_28	169747	3449031	20.32	0	7578
scaffold_28_region	58343	346864	5.95	0	1769
scaffold_29	169516	3264350	19.26	0	64000
scaffold_29_region	70883	351531	4.96	0	229
scaffold_30	169002	575236	3.40	0	390
scaffold_30_region	85501	489626	5.73	0	296
scaffold_31	168851	827739	4.90	0	3096
scaffold_31_region	59185	456364	7.71	0	187
