chrom	length	bases	mean	min	max
scaffold_1	345098	5221848	15.13	0	10486
scaffold_1_region	98605	3800925	38.55	0	5840
scaffold_2	312558	964606	3.09	0	990
scaffold_2_region	137722	658395	4.78	0	296
scaffold_3	287976	1394881	4.84	0	2277
scaffold_3_region	119187	947862	7.95	0	1122
scaffold_4	280066	1579909	5.64	0	2905
scaffold_4_region	130400	927075	7.11	0	206
scaffold_5	279783	1575344	5.63	0	15871
scaffold_5_region	138906	1202955	8.66	0	425
scaffold_6	268249	1651029	6.15	0	15090
scaffold_6_region	98467	334425	3.40	0	142
scaffold_7	267059	566114	2.12	0	1598
scaffold_7_region	98739	243246	2.46	0	139
scaffold_8	266172	1887932	7.09	0	696
scaffold_8_region	147469	1577685	10.70	0	257
scaffold_9	265035	1359394	5.13	0	16157
scaffold_9_region	78016	520554	6.67	0	981
scaffold_10	264164	4420307	16.73	0	28881
scaffold_10_region	117096	1489843	12.72	0	494
scaffold_11	261329	482831	1.85	0	2360
scaffold_11_region	96202	258967	2.69	0	667
scaffold_12	261008	30174851	115.61	0	34624
scaffold_12_region	89003	257840	2.90	0	331
scaffold_13	260741	4143130	15.89	0	10296
scaffold_13_region	126771	2530584	19.96	0	676
scaffold_14	257940	654174	2.54	0	3597
scaffold_14_region	91628	256724	2.80	0	186
scaffold_15	251256	900867	3.59	0	17497
scaffold_15_region	141485	804585	5.69	0	17497
scaffold_16	251232	416804	1.66	0	215
scaffold_16_region	101470	340788	3.36	0	190
scaffold_17	250631	2097737	8.37	0	30729
scaffold_17_region	144294	1613740	11.18	0	30729
scaffold_18	246065	491264	2.00	0	2234
scaffold_18_region	53143	131886	2.48	0	89
scaffold_19	245994	771887	3.14	0	1514
scaffold_19_region	101795	566761	5.57	0	226
scaffold_20	244099	1358546	5.57	0	11020
scaffold_20_region	110985	900295	8.11	0	235
scaffold_21	236026	1370394	5.81	0	11251
scaffold_21_region	90960	426566	4.69	0	170
scaffold_22	235239	1946523	8.27	0	5252
scaffold_22_region	108283	1258289	11.62	0	842
scaffold_23	232614	1568047	6.74	0	18277
scaffold_23_region	125676	1012091	8.05	0	862
scaffold_24	231500	396778	1.71	0	727
scaffold_24_region	62198	165421	2.66	0	134
scaffold_25	231036	870645	3.77	0	576
scaffold_25_region	111659	747606	6.70	0	257
scaffold_26	230790	574583	2.49	0	3208
scaffold_26_region	99488	435211	4.37	0	152
scaffold_27	229760	553331	2.41	0	568
scaffold_27_region	100584	340766	3.39	0	214
scaffold_28	227861	1113844	4.89	0	1122
scaffold_28_region	76168	703206	9.23	0	375
scaffold_29	226334	659462	2.91	0	425
scaffold_29_region	92574	370559	4.00	0	233
scaffold_30	224926	673096	2.99	0	2292
scaffold_30_region	86294	288348	3.34	0	2292
scaffold_31	218345	1816944	8.32	0	10343
scaffold_31_region	106413	863092	8.11	0	489
scaffold_32	218243	1026148	4.70	0	11460
scaffold_32_region	61632	291939	4.74	0	194
scaffold_33	214922	646333	3.01	0	600
scaffold_33_region	99256	482872	4.86	0	600
scaffold_34	214711	678528	3.16	0	2836
scaffold_34_region	102640	453100	4.41	0	2836
scaffold_35	205623	391478	1.90	0	645
scaffold_35_region	79283	289714	3.65	0	174
scaffold_36	205583	843400	4.10	0	822
scaffold_36_region	79533	604250	7.60	0	294
scaffold_37	204377	1806004	8.84	0	3704
scaffold_37_region	58774	666657	11.34	0	308
scaffold_38	204214	461758	2.26	0	278
scaffold_38_region	72173	329685	4.57	0	278
scaffold_39	203631	530398	2.60	0	418
scaffold_39_region	93939	471967	5.02	0	418
scaffold_40	203613	433569	2.13	0	6156
scaffold_40_region	62689	150024	2.39	0	68
scaffold_41	202278	539510	2.67	0	572
scaffold_41_region	99053	423363	4.27	0	143
scaffold_42	202103	773178	3.83	0	831
scaffold_42_region	106080	646236	6.09	0	765
scaffold_43	201235	1694602	8.42	0	4140
scaffold_43_region	43924	1405775	32.00	0	4140
scaffold_44	199526	1272294	6.38	0	21631
scaffold_44_region	89604	371017	4.14	0	1488
scaffold_45	198920	697126	3.50	0	16356
scaffold_45_region	74382	285212	3.83	0	128
scaffold_46	197580	1358302	6.87	0	2563
scaffold_46_region	51285	1163358	22.68	0	2563
scaffold_47	197527	1052249	5.33	0	690
scaffold_47_region	101772	825096	8.11	0	283
scaffold_48	196824	1420262	7.22	0	9922
scaffold_48_region	55174	224181	4.06	0	191
scaffold_49	196271	334018	1.70	0	486
scaffold_49_region	58848	239903	4.08	0	206
scaffold_50	196094	778630	3.97	0	3478
scaffold_50_region	82342	548740	6.66	0	178
scaffold_51	195978	843759	4.31	0	6796
scaffold_51_region	94818	603925	6.37	0	6796
scaffold_52	195875	1081723	5.52	0	1252
scaffold_52_region	89054	900163	10.11	0	282
scaffold_53	195720	1317826	6.73	0	2195
scaffold_53_region	87265	850040	9.74	0	303
scaffold_54	195626	636751	3.25	0	3181
scaffold_54_region	48256	220343	4.57	0	365
scaffold_55	195568	581858	2.98	0	2934
scaffold_55_region	112989	523376	4.63	0	2934
scaffold_56	195544	1193497	6.10	0	3196
scaffold_56_region	65450	868891	13.28	0	3196
scaffold_57	195528	2853229	14.59	0	25944
scaffold_57_region	74768	811452	10.85	0	190
scaffold_58	195199	1010339	5.18	0	6017
scaffold_58_region	51350	204318	3.98	0	130
scaffold_59	194855	364301	1.87	0	744
scaffold_59_region	69366	192642	2.78	0	151
scaffold_60	194042	721246	3.72	0	14364
scaffold_60_region	22591	93741	4.15	0	2017
scaffold_61	193232	477056	2.47	0	1405
