chrom	length	bases	mean	min	max
scaffold_1	258050	787665	3.05	0	3950
scaffold_1_region	136209	468516	3.44	0	3950
scaffold_2	248132	391195	1.58	0	194
scaffold_2_region	90518	273256	3.02	0	190
scaffold_3	240340	288399	1.20	0	318
scaffold_3_region	127816	197147	1.54	0	129
scaffold_4	232527	346266	1.49	0	470
scaffold_4_region	119979	291608	2.43	0	470
scaffold_5	218268	304183	1.39	0	366
scaffold_5_region	78910	242351	3.07	0	188
scaffold_6	216163	845993	3.91	0	5280
scaffold_6_region	101091	633461	6.27	0	4688
scaffold_7	215756	1350841	6.26	0	606
scaffold_7_region	114428	517601	4.52	0	606
scaffold_8	204092	230786	1.13	0	540
scaffold_8_region	91847	132920	1.45	0	540
scaffold_9	200499	705569	3.52	0	9953
scaffold_9_region	100618	331032	3.29	0	343
scaffold_10	193644	410645	2.12	0	2226
scaffold_10_region	112763	367551	3.26	0	2226
scaffold_11	192184	327362	1.70	0	913
scaffold_11_region	83048	164548	1.98	0	284
scaffold_12	190472	320879	1.68	0	260
scaffold_12_region	78166	272153	3.48	0	260
scaffold_13	188798	388276	2.06	0	848
scaffold_13_region	103755	324926	3.13	0	165
scaffold_14	188592	611443	3.24	0	743
scaffold_14_region	59493	306790	5.16	0	283
scaffold_15	184177	520912	2.83	0	4742
scaffold_15_region	101656	433862	4.27	0	4742
scaffold_16	184150	427154	2.32	0	358
scaffold_16_region	55262	311554	5.64	0	358
scaffold_17	182989	642289	3.51	0	2323
scaffold_17_region	78934	268119	3.40	0	234
scaffold_18	180163	344667	1.91	0	1108
scaffold_18_region	88269	244436	2.77	0	126
scaffold_19	177887	365234	2.05	0	1932
scaffold_19_region	81182	231888	2.86	0	186
scaffold_20	177768	275383	1.55	0	345
scaffold_20_region	60617	132161	2.18	0	187
scaffold_21	176967	277058	1.57	0	1466
scaffold_21_region	62970	170839	2.71	0	900
scaffold_22	176287	327456	1.86	0	164
scaffold_22_region	58974	218899	3.71	0	160
scaffold_23	175766	433990	2.47	0	2519
scaffold_23_region	82760	293899	3.55	0	228
