chrom	length	bases	mean	min	max
scaffold_1	258050	71758	0.28	0	1298
scaffold_1_region	136209	38907	0.29	0	576
scaffold_2	248132	151455	0.61	0	1126
scaffold_2_region	90518	122496	1.35	0	1126
scaffold_3	240340	28881	0.12	0	652
scaffold_3_region	127816	27621	0.22	0	652
scaffold_4	232527	15150	0.07	0	512
scaffold_4_region	119979	14678	0.12	0	512
scaffold_5	218268	84224	0.39	0	696
scaffold_5_region	78910	85215	1.08	0	696
scaffold_6	216163	87524	0.40	0	702
scaffold_6_region	101091	70469	0.70	0	698
scaffold_7	215756	68024	0.32	0	698
scaffold_7_region	114428	34116	0.30	0	672
scaffold_8	204092	18800	0.09	0	798
scaffold_8_region	91847	17573	0.19	0	798
scaffold_9	200499	85878	0.43	0	764
scaffold_9_region	100618	77390	0.77	0	764
scaffold_10	193644	55896	0.29	0	868
scaffold_10_region	112763	43731	0.39	0	868
scaffold_11	192184	51993	0.27	0	712
scaffold_11_region	83048	37291	0.45	0	692
scaffold_12	190472	44011	0.23	0	774
scaffold_12_region	78166	43050	0.55	0	774
scaffold_13	188798	58709	0.31	0	750
scaffold_13_region	103755	47078	0.45	0	750
scaffold_14	188592	53252	0.28	0	690
scaffold_14_region	59493	43747	0.74	0	690
scaffold_15	184177	31778	0.17	0	629
scaffold_15_region	101656	21163	0.21	0	629
scaffold_16	184150	54413	0.30	0	716
scaffold_16_region	55262	25572	0.46	0	578
scaffold_17	182989	48565	0.27	0	682
scaffold_17_region	78934	49876	0.63	0	682
scaffold_18	180163	84381	0.47	0	698
scaffold_18_region	88269	79624	0.90	0	698
scaffold_19	177887	59663	0.34	0	684
scaffold_19_region	81182	44422	0.55	0	684
scaffold_20	177768	67595	0.38	0	654
scaffold_20_region	60617	59437	0.98	0	654
scaffold_21	176967	69677	0.39	0	758
scaffold_21_region	62970	65818	1.05	0	758
scaffold_22	176287	5364	0.03	0	6
scaffold_22_region	58974	2643	0.04	0	4
scaffold_23	175766	57491	0.33	0	708
scaffold_23_region	82760	40481	0.49	0	686
scaffold_24	175039	27953	0.16	0	670
scaffold_24_region	89632	1323	0.01	0	6
scaffold_25	172451	31683	0.18	0	680
scaffold_25_region	50545	1999	0.04	0	4
scaffold_26	171572	13593	0.08	0	502
scaffold_26_region	45184	12446	0.28	0	502
scaffold_27	169846	24191	0.14	0	534
scaffold_27_region	73079	12826	0.18	0	534
scaffold_28	169747	54441	0.32	0	666
scaffold_28_region	58343	48471	0.83	0	666
scaffold_29	169516	34414	0.20	0	584
scaffold_29_region	70883	30058	0.42	0	584
scaffold_30	169002	7625	0.05	0	204
scaffold_30_region	85501	7488	0.09	0	204
scaffold_31	168851	40785	0.24	0	706
scaffold_31_region	59185	24530	0.41	0	632
scaffold_32	167463	68790	0.41	0	716
scaffold_32_region	40570	65962	1.63	0	716
scaffold_33	165556	43771	0.26	0	666
scaffold_33_region	63118	33949	0.54	0	666
scaffold_34	162450	51198	0.32	0	684
scaffold_34_region	84802	50645	0.60	0	684
scaffold_35	160431	65843	0.41	0	704
scaffold_35_region	69984	93446	1.34	0	704
scaffold_36	159974	53815	0.34	0	724
scaffold_36_region	72173	52432	0.73	0	724
scaffold_37	158115	29884	0.19	0	590
