chrom	length	bases	mean	min	max
scaffold_1	345098	410400	1.19	0	592
scaffold_1_region	98605	341269	3.46	0	592
scaffold_2	312558	183343	0.59	0	620
scaffold_2_region	137722	107921	0.78	0	544
scaffold_3	287976	226837	0.79	0	724
scaffold_3_region	119187	184288	1.55	0	724
scaffold_4	280066	187355	0.67	0	771
scaffold_4_region	130400	141644	1.09	0	771
scaffold_5	279783	159881	0.57	0	689
scaffold_5_region	138906	158041	1.14	0	689
scaffold_6	268249	136278	0.51	0	594
scaffold_6_region	98467	58566	0.59	0	594
scaffold_7	267059	57236	0.21	0	488
scaffold_7_region	98739	24859	0.25	0	384
scaffold_8	266172	235365	0.88	0	750
scaffold_8_region	147469	208659	1.41	0	750
scaffold_9	265035	199578	0.75	0	3574
scaffold_9_region	78016	63711	0.82	0	564
scaffold_10	264164	167179	0.63	0	596
scaffold_10_region	117096	126355	1.08	0	596
scaffold_11	261329	115543	0.44	0	684
scaffold_11_region	96202	69219	0.72	0	610
scaffold_12	261008	5002676	19.17	0	5073
scaffold_12_region	89003	30765	0.35	0	516
scaffold_13	260741	435020	1.67	0	2592
scaffold_13_region	126771	284151	2.24	0	636
scaffold_14	257940	124812	0.48	0	882
scaffold_14_region	91628	84576	0.92	0	882
scaffold_15	251256	208763	0.83	0	1870
scaffold_15_region	141485	142235	1.01	0	1870
scaffold_16	251232	95083	0.38	0	606
scaffold_16_region	101470	53544	0.53	0	606
scaffold_17	250631	179928	0.72	0	1904
scaffold_17_region	144294	151352	1.05	0	1904
scaffold_18	246065	89939	0.37	0	610
scaffold_18_region	53143	20796	0.39	0	442
scaffold_19	245994	113571	0.46	0	566
scaffold_19_region	101795	71759	0.70	0	566
scaffold_20	244099	206581	0.85	0	709
scaffold_20_region	110985	127184	1.15	0	585
scaffold_21	236026	78195	0.33	0	474
scaffold_21_region	90960	41018	0.45	0	472
scaffold_22	235239	108168	0.46	0	586
scaffold_22_region	108283	76190	0.70	0	548
scaffold_23	232614	188185	0.81	0	3002
scaffold_23_region	125676	108949	0.87	0	592
scaffold_24	231500	65797	0.28	0	540
scaffold_24_region	62198	33499	0.54	0	460
scaffold_25	231036	102129	0.44	0	506
scaffold_25_region	111659	77203	0.69	0	506
scaffold_26	230790	78811	0.34	0	583
scaffold_26_region	99488	51607	0.52	0	583
scaffold_27	229760	97629	0.42	0	474
scaffold_27_region	100584	67498	0.67	0	474
scaffold_28	227861	149232	0.65	0	596
scaffold_28_region	76168	118429	1.55	0	596
scaffold_29	226334	68478	0.30	0	424
scaffold_29_region	92574	58871	0.64	0	424
scaffold_30	224926	45157	0.20	0	484
scaffold_30_region	86294	25580	0.30	0	484
scaffold_31	218345	180691	0.83	0	1082
scaffold_31_region	106413	172181	1.62	0	1082
scaffold_32	218243	144943	0.66	0	2932
scaffold_32_region	61632	69717	1.13	0	1190
scaffold_33	214922	132190	0.62	0	577
scaffold_33_region	99256	94887	0.96	0	577
scaffold_34	214711	146158	0.68	0	1062
scaffold_34_region	102640	100230	0.98	0	598
scaffold_35	205623	109119	0.53	0	1193
scaffold_35_region	79283	71892	0.91	0	1193
scaffold_36	205583	91009	0.44	0	478
scaffold_36_region	79533	75125	0.94	0	478
scaffold_37	204377	239282	1.17	0	678
scaffold_37_region	58774	147874	2.52	0	678
scaffold_38	204214	45643	0.22	0	410
scaffold_38_region	72173	19305	0.27	0	16
scaffold_39	203631	97888	0.48	0	568
scaffold_39_region	93939	88967	0.95	0	568
scaffold_40	203613	120978	0.59	0	726
scaffold_40_region	62689	30205	0.48	0	606
scaffold_41	202278	53287	0.26	0	428
scaffold_41_region	99053	41925	0.42	0	428
scaffold_42	202103	150253	0.74	0	644
scaffold_42_region	106080	128060	1.21	0	644
scaffold_43	201235	223304	1.11	0	592
scaffold_43_region	43924	181933	4.14	0	592
scaffold_44	199526	212440	1.06	0	1942
scaffold_44_region	89604	117158	1.31	0	612
scaffold_45	198920	102737	0.52	0	550
scaffold_45_region	74382	53855	0.72	0	550
scaffold_46	197580	217864	1.10	0	901
scaffold_46_region	51285	163420	3.19	0	540
scaffold_47	197527	135294	0.68	0	816
scaffold_47_region	101772	92349	0.91	0	514
scaffold_48	196824	149215	0.76	0	1414
scaffold_48_region	55174	65314	1.18	0	638
scaffold_49	196271	68031	0.35	0	442
scaffold_49_region	58848	39309	0.67	0	442
scaffold_50	196094	156529	0.80	0	680
scaffold_50_region	82342	65044	0.79	0	604
scaffold_51	195978	183272	0.94	0	1131
scaffold_51_region	94818	124200	1.31	0	1131
scaffold_52	195875	149349	0.76	0	726
scaffold_52_region	89054	103398	1.16	0	522
scaffold_53	195720	164318	0.84	0	604
scaffold_53_region	87265	82870	0.95	0	597
scaffold_54	195626	64031	0.33	0	586
scaffold_54_region	48256	23916	0.50	0	520
scaffold_55	195568	86613	0.44	0	568
scaffold_55_region	112989	82232	0.73	0	568
scaffold_56	195544	132069	0.68	0	595
scaffold_56_region	65450	99012	1.51	0	595
scaffold_57	195528	207107	1.06	0	907
scaffold_57_region	74768	109679	1.47	0	602
scaffold_58	195199	153511	0.79	0	1186
scaffold_58_region	51350	83250	1.62	0	652
scaffold_59	194855	76159	0.39	0	1158
scaffold_59_region	69366	21752	0.31	0	458
scaffold_60	194042	41950	0.22	0	396
scaffold_60_region	22591	10100	0.45	0	250
scaffold_61	193232	75755	0.39	0	532
scaffold_61_region	68753	14058	0.20	0	18
scaffold_62	192483	58225	0.30	0	1106
scaffold_62_region	56809	24744	0.44	0	464
scaffold_63	192077	277057	1.44	0	4608
scaffold_63_region	59167	43355	0.73	0	600
scaffold_64	191282	41155	0.22	0	72
scaffold_64_region	45416	10874	0.24	0	15
scaffold_65	191030	179735	0.94	0	818
scaffold_65_region	73560	109862	1.49	0	779
scaffold_66	190381	103206	0.54	0	1172
scaffold_66_region	68954	50507	0.73	0	1172
scaffold_67	188334	212695	1.13	0	538
scaffold_67_region	44481	170724	3.84	0	538
scaffold_68	187937	63489	0.34	0	550
scaffold_68_region	83070	47221	0.57	0	550
scaffold_69	187922	52014	0.28	0	510
scaffold_69_region	42888	28528	0.67	0	510
scaffold_70	187137	90027	0.48	0	610
scaffold_70_region	75788	56241	0.74	0	610
scaffold_71	186328	108498	0.58	0	950
scaffold_71_region	62544	83503	1.34	0	950
scaffold_72	185201	115535	0.62	0	547
scaffold_72_region	76265	87086	1.14	0	547
scaffold_73	185179	82662	0.45	0	586
scaffold_73_region	81022	72748	0.90	0	586
scaffold_74	185105	147166	0.80	0	530
scaffold_74_region	58134	96780	1.66	0	530
scaffold_75	183340	58827	0.32	0	266
scaffold_75_region	79992	41929	0.52	0	176
scaffold_76	182642	83988	0.46	0	1132
scaffold_76_region	58855	51480	0.87	0	1132
scaffold_77	181543	203968	1.12	0	4432
scaffold_77_region	67384	144020	2.14	0	4432
scaffold_78	181022	105421	0.58	0	1048
scaffold_78_region	92466	72862	0.79	0	1048
