chrom	length	bases	mean	min	max
scaffold_1	345098	21338204	61.83	0	8106
scaffold_1_region	98605	9697659	98.35	0	6740
scaffold_2	312558	8744584	27.98	0	4801
scaffold_2_region	137722	5232921	38.00	0	542
scaffold_3	287976	8259940	28.68	0	9273
scaffold_3_region	119187	5657450	47.47	0	9273
scaffold_4	280066	9532045	34.03	0	12714
scaffold_4_region	130400	5686559	43.61	0	3018
scaffold_5	279783	10119476	36.17	0	38973
scaffold_5_region	138906	7541949	54.30	0	38973
scaffold_6	268249	3624177	13.51	0	10103
scaffold_6_region	98467	2116205	21.49	0	196
scaffold_7	267059	4333091	16.23	0	2511
scaffold_7_region	98739	2369816	24.00	0	2511
scaffold_8	266172	9631093	36.18	0	794
scaffold_8_region	147469	7573558	51.36	0	158
scaffold_9	265035	7619616	28.75	0	28804
scaffold_9_region	78016	3417698	43.81	0	487
scaffold_10	264164	5256338	19.90	0	1181
scaffold_10_region	117096	4206108	35.92	0	188
scaffold_11	261329	8889966	34.02	0	13138
scaffold_11_region	96202	7075568	73.55	0	13138
scaffold_12	261008	27288979	104.55	0	28604
scaffold_12_region	89003	2074947	23.31	0	82
scaffold_13	260741	8873198	34.03	0	6812
scaffold_13_region	126771	6371346	50.26	0	6812
scaffold_14	257940	3649147	14.15	0	584
scaffold_14_region	91628	2681879	29.27	0	470
scaffold_15	251256	8837029	35.17	0	9741
scaffold_15_region	141485	6667270	47.12	0	278
scaffold_16	251232	3538993	14.09	0	1084
scaffold_16_region	101470	2318072	22.84	0	100
scaffold_17	250631	9055344	36.13	0	2142
scaffold_17_region	144294	6984338	48.40	0	261
scaffold_18	246065	2763393	11.23	0	5207
scaffold_18_region	53143	1520388	28.61	0	5207
scaffold_19	245994	6422108	26.11	0	36645
scaffold_19_region	101795	2530096	24.85	0	111
scaffold_20	244099	5598556	22.94	0	20302
scaffold_20_region	110985	3120168	28.11	0	904
scaffold_21	236026	4129504	17.50	0	3802
scaffold_21_region	90960	2155282	23.69	0	279
scaffold_22	235239	6367134	27.07	0	13683
scaffold_22_region	108283	4678216	43.20	0	13683
scaffold_23	232614	9084106	39.05	0	12274
scaffold_23_region	125676	6157089	48.99	0	299
scaffold_24	231500	2770606	11.97	0	5893
scaffold_24_region	62198	1534228	24.67	0	271
scaffold_25	231036	8287665	35.87	0	5224
scaffold_25_region	111659	5639654	50.51	0	239
scaffold_26	230790	6117599	26.51	0	1975
scaffold_26_region	99488	4487331	45.10	0	142
scaffold_27	229760	5699249	24.81	0	563
scaffold_27_region	100584	4475858	44.50	0	221
scaffold_28	227861	5281305	23.18	0	6559
scaffold_28_region	76168	3577544	46.97	0	121
scaffold_29	226334	3255156	14.38	0	10077
scaffold_29_region	92574	2255681	24.37	0	240
scaffold_30	224926	3643786	16.20	0	15032
scaffold_30_region	86294	1919279	22.24	0	405
scaffold_31	218345	7772937	35.60	0	5628
scaffold_31_region	106413	5220872	49.06	0	268
scaffold_32	218243	4856613	22.25	0	3433
