chrom	length	bases	mean	min	max
scaffold_1	345098	3586047	10.39	0	5051
scaffold_1_region	98605	2901808	29.43	0	5051
scaffold_2	312558	711612	2.28	0	3505
scaffold_2_region	137722	343375	2.49	0	438
scaffold_3	287976	952500	3.31	0	1696
scaffold_3_region	119187	555171	4.66	0	176
scaffold_4	280066	896846	3.20	0	947
scaffold_4_region	130400	581306	4.46	0	155
scaffold_5	279783	875774	3.13	0	489
scaffold_5_region	138906	797051	5.74	0	305
scaffold_6	268249	655587	2.44	0	2156
scaffold_6_region	98467	243550	2.47	0	1330
scaffold_7	267059	393470	1.47	0	948
scaffold_7_region	98739	177037	1.79	0	318
scaffold_8	266172	1310601	4.92	0	1096
scaffold_8_region	147469	1072351	7.27	0	198
scaffold_9	265035	1474246	5.56	0	28825
scaffold_9_region	78016	453022	5.81	0	1358
scaffold_10	264164	1413246	5.35	0	1902
scaffold_10_region	117096	974853	8.33	0	591
scaffold_11	261329	375133	1.44	0	5677
scaffold_11_region	96202	188795	1.96	0	1815
scaffold_12	261008	46565326	178.41	0	51915
scaffold_12_region	89003	177934	2.00	0	196
scaffold_13	260741	3117765	11.96	0	16000
scaffold_13_region	126771	1957596	15.44	0	686
scaffold_14	257940	440686	1.71	0	1951
scaffold_14_region	91628	192242	2.10	0	138
scaffold_15	251256	749312	2.98	0	3998
scaffold_15_region	141485	277672	1.96	0	626
scaffold_16	251232	419326	1.67	0	797
scaffold_16_region	101470	250090	2.46	0	172
scaffold_17	250631	924552	3.69	0	1918
scaffold_17_region	144294	771859	5.35	0	406
scaffold_18	246065	445853	1.81	0	800
scaffold_18_region	53143	84806	1.60	0	61
scaffold_19	245994	601893	2.45	0	468
scaffold_19_region	101795	408445	4.01	0	146
scaffold_20	244099	1356932	5.56	0	7479
scaffold_20_region	110985	646765	5.83	0	850
scaffold_21	236026	541057	2.29	0	5974
scaffold_21_region	90960	400556	4.40	0	5974
scaffold_22	235239	646792	2.75	0	465
scaffold_22_region	108283	524251	4.84	0	316
scaffold_23	232614	1096908	4.72	0	21698
scaffold_23_region	125676	616378	4.90	0	373
scaffold_24	231500	230744	1.00	0	992
scaffold_24_region	62198	115726	1.86	0	86
scaffold_25	231036	497657	2.15	0	428
scaffold_25_region	111659	397099	3.56	0	120
scaffold_26	230790	480721	2.08	0	1497
scaffold_26_region	99488	283277	2.85	0	110
scaffold_27	229760	526070	2.29	0	4196
scaffold_27_region	100584	267817	2.66	0	156
scaffold_28	227861	740427	3.25	0	1998
scaffold_28_region	76168	440252	5.78	0	725
scaffold_29	226334	444324	1.96	0	419
scaffold_29_region	92574	216602	2.34	0	396
scaffold_30	224926	302077	1.34	0	449
scaffold_30_region	86294	173654	2.01	0	110
scaffold_31	218345	868756	3.98	0	1260
scaffold_31_region	106413	618407	5.81	0	260
scaffold_32	218243	649289	2.98	0	13879
scaffold_32_region	61632	214782	3.48	0	167
scaffold_33	214922	584796	2.72	0	875
scaffold_33_region	99256	412577	4.16	0	560
scaffold_34	214711	421876	1.96	0	695
scaffold_34_region	102640	282824	2.76	0	144
scaffold_35	205623	343393	1.67	0	1021
scaffold_35_region	79283	207567	2.62	0	225
scaffold_36	205583	486270	2.37	0	224
scaffold_36_region	79533	361633	4.55	0	150
scaffold_37	204377	1480135	7.24	0	1675
scaffold_37_region	58774	607958	10.34	0	397
scaffold_38	204214	287157	1.41	0	847
scaffold_38_region	72173	193856	2.69	0	188
scaffold_39	203631	728220	3.58	0	366
scaffold_39_region	93939	643880	6.85	0	366
scaffold_40	203613	519098	2.55	0	3853
scaffold_40_region	62689	94928	1.51	0	70
scaffold_41	202278	358044	1.77	0	1132
scaffold_41_region	99053	242364	2.45	0	1132
scaffold_42	202103	473679	2.34	0	920
scaffold_42_region	106080	379224	3.57	0	127
scaffold_43	201235	1606833	7.98	0	3509
scaffold_43_region	43924	1350279	30.74	0	3509
scaffold_44	199526	673622	3.38	0	6277
scaffold_44_region	89604	216747	2.42	0	251
scaffold_45	198920	611841	3.08	0	2351
scaffold_45_region	74382	207875	2.79	0	1958
scaffold_46	197580	1820165	9.21	0	4257
scaffold_46_region	51285	1418236	27.65	0	3895
scaffold_47	197527	780578	3.95	0	1289
scaffold_47_region	101772	545015	5.36	0	539
scaffold_48	196824	514594	2.61	0	9238
scaffold_48_region	55174	105276	1.91	0	95
scaffold_49	196271	441535	2.25	0	2250
