chrom	length	bases	mean	min	max
scaffold_1	258050	600319	2.33	0	3976
scaffold_1_region	136209	373981	2.75	0	3976
scaffold_2	248132	311797	1.26	0	168
scaffold_2_region	90518	205262	2.27	0	134
scaffold_3	240340	223424	0.93	0	166
scaffold_3_region	127816	153137	1.20	0	134
scaffold_4	232527	276804	1.19	0	378
scaffold_4_region	119979	226004	1.88	0	378
scaffold_5	218268	241267	1.11	0	292
scaffold_5_region	78910	189448	2.40	0	166
scaffold_6	216163	677864	3.14	0	4744
scaffold_6_region	101091	495569	4.90	0	4141
scaffold_7	215756	968882	4.49	0	566
scaffold_7_region	114428	377851	3.30	0	566
scaffold_8	204092	188222	0.92	0	424
scaffold_8_region	91847	108204	1.18	0	424
scaffold_9	200499	591411	2.95	0	9037
scaffold_9_region	100618	262674	2.61	0	392
scaffold_10	193644	345200	1.78	0	2410
scaffold_10_region	112763	303456	2.69	0	2410
scaffold_11	192184	248748	1.29	0	526
scaffold_11_region	83048	140624	1.69	0	356
scaffold_12	190472	249452	1.31	0	238
scaffold_12_region	78166	211113	2.70	0	238
scaffold_13	188798	322725	1.71	0	659
scaffold_13_region	103755	256088	2.47	0	189
scaffold_14	188592	513529	2.72	0	567
scaffold_14_region	59493	239573	4.03	0	209
scaffold_15	184177	416768	2.26	0	4212
scaffold_15_region	101656	337523	3.32	0	4212
scaffold_16	184150	346472	1.88	0	292
scaffold_16_region	55262	256437	4.64	0	292
scaffold_17	182989	489570	2.68	0	1651
scaffold_17_region	78934	211538	2.68	0	214
scaffold_18	180163	256709	1.42	0	786
scaffold_18_region	88269	174173	1.97	0	94
scaffold_19	177887	297063	1.67	0	1499
scaffold_19_region	81182	192141	2.37	0	164
scaffold_20	177768	210511	1.18	0	193
scaffold_20_region	60617	112499	1.86	0	161
scaffold_21	176967	240547	1.36	0	1162
scaffold_21_region	62970	159267	2.53	0	737
scaffold_22	176287	255361	1.45	0	212
scaffold_22_region	58974	160479	2.72	0	137
scaffold_23	175766	337850	1.92	0	2286
scaffold_23_region	82760	224808	2.72	0	243
scaffold_24	175039	172382	0.98	0	258
scaffold_24_region	89632	110410	1.23	0	258
scaffold_25	172451	311726	1.81	0	362
scaffold_25_region	50545	95281	1.89	0	112
scaffold_26	171572	176313	1.03	0	201
scaffold_26_region	45184	111363	2.46	0	108
scaffold_27	169846	184788	1.09	0	375
scaffold_27_region	73079	120735	1.65	0	154
scaffold_28	169747	646078	3.81	0	1500
scaffold_28_region	58343	145224	2.49	0	222
scaffold_29	169516	340196	2.01	0	4567
scaffold_29_region	70883	95826	1.35	0	152
scaffold_30	169002	228530	1.35	0	647
scaffold_30_region	85501	181185	2.12	0	647
scaffold_31	168851	334674	1.98	0	1143
scaffold_31_region	59185	198250	3.35	0	334
scaffold_32	167463	224256	1.34	0	634
scaffold_32_region	40570	102590	2.53	0	634
scaffold_33	165556	436327	2.64	0	740
scaffold_33_region	63118	295199	4.68	0	370
scaffold_34	162450	189069	1.16	0	317
scaffold_34_region	84802	157849	1.86	0	317
scaffold_35	160431	206079	1.28	0	173
scaffold_35_region	69984	168953	2.41	0	173
scaffold_36	159974	219952	1.37	0	391
scaffold_36_region	72173	153064	2.12	0	306
scaffold_37	158115	406285	2.57	0	4234
scaffold_37_region	65558	367692	5.61	0	4234
scaffold_38	156265	181349	1.16	0	1477
scaffold_38_region	60703	46025	0.76	0	92
