chrom	length	bases	mean	min	max
scaffold_1	258050	798664	3.09	0	408
scaffold_1_region	136209	743447	5.46	0	219
scaffold_2	248132	805596	3.25	0	1650
scaffold_2_region	90518	548072	6.05	0	233
scaffold_3	240340	518405	2.16	0	470
scaffold_3_region	127816	356840	2.79	0	412
scaffold_4	232527	690539	2.97	0	3221
scaffold_4_region	119979	507880	4.23	0	166
scaffold_5	218268	838120	3.84	0	2711
scaffold_5_region	78910	486593	6.17	0	154
scaffold_6	216163	1641833	7.60	0	5305
scaffold_6_region	101091	1071536	10.60	0	5305
scaffold_7	215756	3004373	13.92	0	1411
scaffold_7_region	114428	977253	8.54	0	331
scaffold_8	204092	1209744	5.93	0	22273
scaffold_8_region	91847	748935	8.15	0	22273
scaffold_9	200499	1617163	8.07	0	15582
scaffold_9_region	100618	717834	7.13	0	578
scaffold_10	193644	696257	3.60	0	400
scaffold_10_region	112763	633170	5.62	0	400
scaffold_11	192184	406317	2.11	0	2425
scaffold_11_region	83048	250025	3.01	0	88
scaffold_12	190472	778854	4.09	0	3426
scaffold_12_region	78166	589653	7.54	0	267
scaffold_13	188798	664678	3.52	0	806
scaffold_13_region	103755	609297	5.87	0	309
scaffold_14	188592	1214445	6.44	0	2137
scaffold_14_region	59493	709285	11.92	0	234
scaffold_15	184177	1105303	6.00	0	1905
scaffold_15_region	101656	740137	7.28	0	353
scaffold_16	184150	862889	4.69	0	2700
scaffold_16_region	55262	418848	7.58	0	270
scaffold_17	182989	1290681	7.05	0	5188
scaffold_17_region	78934	333013	4.22	0	462
scaffold_18	180163	717328	3.98	0	441
scaffold_18_region	88269	589912	6.68	0	415
scaffold_19	177887	543476	3.06	0	1885
scaffold_19_region	81182	384273	4.73	0	281
scaffold_20	177768	574407	3.23	0	7960
scaffold_20_region	60617	197912	3.26	0	300
scaffold_21	176967	449698	2.54	0	1624
scaffold_21_region	62970	334061	5.31	0	1624
scaffold_22	176287	740781	4.20	0	865
scaffold_22_region	58974	474273	8.04	0	208
scaffold_23	175766	1082312	6.16	0	10325
scaffold_23_region	82760	648824	7.84	0	732
scaffold_24	175039	376058	2.15	0	2010
scaffold_24_region	89632	246128	2.75	0	1010
scaffold_25	172451	2922701	16.95	0	12604
scaffold_25_region	50545	652596	12.91	0	985
scaffold_26	171572	725278	4.23	0	1916
scaffold_26_region	45184	463487	10.26	0	687
scaffold_27	169846	506381	2.98	0	945
scaffold_27_region	73079	353660	4.84	0	244
scaffold_28	169747	2348067	13.83	0	6502
scaffold_28_region	58343	317228	5.44	0	1513
scaffold_29	169516	1496174	8.83	0	20070
scaffold_29_region	70883	305486	4.31	0	214
scaffold_30	169002	537084	3.18	0	589
scaffold_30_region	85501	451813	5.28	0	333
scaffold_31	168851	690938	4.09	0	4250
scaffold_31_region	59185	413358	6.98	0	222
scaffold_32	167463	548102	3.27	0	2026
scaffold_32_region	40570	356389	8.78	0	2026
scaffold_33	165556	1592684	9.62	0	27528
scaffold_33_region	63118	355803	5.64	0	535
scaffold_34	162450	806638	4.97	0	770
scaffold_34_region	84802	535113	6.31	0	726
scaffold_35	160431	604349	3.77	0	6234
scaffold_35_region	69984	352825	5.04	0	177
scaffold_36	159974	254778	1.59	0	200
scaffold_36_region	72173	207853	2.88	0	194
scaffold_37	158115	954838	6.04	0	1395
scaffold_37_region	65558	802205	12.24	0	1102
scaffold_38	156265	581391	3.72	0	10356
scaffold_38_region	60703	131929	2.17	0	658
scaffold_39	155734	1141385	7.33	0	1965
scaffold_39_region	102598	958339	9.34	0	1122
scaffold_40	154948	242924	1.57	0	3983
scaffold_40_region	49836	118823	2.38	0	140
scaffold_41	153622	517608	3.37	0	628
scaffold_41_region	100556	477871	4.75	0	628
scaffold_42	153425	339950	2.22	0	4039
scaffold_42_region	63634	184378	2.90	0	106
scaffold_43	150126	1040633	6.93	0	6505
scaffold_43_region	55238	507299	9.18	0	209
scaffold_44	149265	594218	3.98	0	1146
scaffold_44_region	73416	355838	4.85	0	146
scaffold_45	149036	416948	2.80	0	539
scaffold_45_region	55414	219901	3.97	0	539
scaffold_46	147583	2919209	19.78	0	7541
scaffold_46_region	42356	316808	7.48	0	580
scaffold_47	145342	412542	2.84	0	1668
scaffold_47_region	24308	129601	5.33	0	296
scaffold_48	140992	1235037	8.76	0	4618
scaffold_48_region	40977	237062	5.79	0	299
scaffold_49	140248	374150	2.67	0	1200
scaffold_49_region	52897	243565	4.60	0	1200
scaffold_50	139289	572709	4.11	0	371
scaffold_50_region	87180	488926	5.61	0	235
scaffold_51	137535	538115	3.91	0	4910
scaffold_51_region	92580	485165	5.24	0	4910
scaffold_52	136761	740996	5.42	0	5204
scaffold_52_region	59795	220297	3.68	0	164
scaffold_53	135891	327325	2.41	0	3926
scaffold_53_region	76923	292137	3.80	0	3926
scaffold_54	134626	1550719	11.52	0	2824
scaffold_54_region	44794	240007	5.36	0	255
scaffold_55	133646	84970	0.64	0	262
scaffold_55_region	30356	33793	1.11	0	46
scaffold_56	133394	247414	1.85	0	266
scaffold_56_region	81573	206255	2.53	0	201
scaffold_57	132883	361718	2.72	0	568
scaffold_57_region	77153	280337	3.63	0	568
scaffold_58	132864	602117	4.53	0	2681
scaffold_58_region	46138	449014	9.73	0	2681
scaffold_59	131607	275024	2.09	0	134
scaffold_59_region	75240	240296	3.19	0	108
scaffold_60	131302	97312859	741.14	0	33428
scaffold_60_region	5342	5015582	938.90	688	1381
scaffold_61	131289	18348860	139.76	0	17064
scaffold_61_region	11376	7353009	646.36	0	6085
scaffold_62	130448	9970543	76.43	0	5342
scaffold_62_region	12807	2716113	212.08	0	1480
scaffold_63	129997	476565794	3665.98	0	74397
scaffold_63_region	9746	83875707	8606.17	0	23960
scaffold_64	129924	338005	2.60	0	1571
scaffold_64_region	71698	265058	3.70	0	680
scaffold_65	129723	545408	4.20	0	4506
scaffold_65_region	79592	381671	4.80	0	534
scaffold_66	129120	537036	4.16	0	972
scaffold_66_region	73528	493083	6.71	0	265
scaffold_67	128614	429794	3.34	0	1856
scaffold_67_region	30891	55460	1.80	0	156
scaffold_68	128552	710820	5.53	0	305
scaffold_68_region	87545	684968	7.82	0	305
scaffold_69	125362	1273040	10.15	0	5790
scaffold_69_region	82266	151093	1.84	0	320
scaffold_70	124340	415768	3.34	0	299
scaffold_70_region	65543	308036	4.70	0	225
scaffold_71	122804	4534900	36.93	0	755
scaffold_71_region	32445	3896063	120.08	0	755
scaffold_72	122534	413552	3.37	0	292
scaffold_72_region	79402	365719	4.61	0	166
scaffold_73	120999	425926	3.52	0	353
scaffold_73_region	60853	354690	5.83	0	156
scaffold_74	120851	311933	2.58	0	959
scaffold_74_region	76380	265090	3.47	0	668
scaffold_75	120373	356499	2.96	0	1237
scaffold_75_region	67174	295314	4.40	0	1237
scaffold_76	119861	357056	2.98	0	332
scaffold_76_region	59196	313532	5.30	0	332
scaffold_77	119812	339801	2.84	0	145
scaffold_77_region	98359	326191	3.32	0	94
scaffold_78	119291	1466003	12.29	0	18050
scaffold_78_region	70742	350449	4.95	0	274
scaffold_79	119096	472048	3.96	0	901
scaffold_79_region	60303	312509	5.18	0	241
scaffold_80	117894	617120	5.23	0	5184
scaffold_80_region	71027	436550	6.15	0	211
scaffold_81	116818	656326	5.62	0	3525
scaffold_81_region	53895	529299	9.82	0	3499
scaffold_82	116772	837912	7.18	0	8058
scaffold_82_region	55597	101296	1.82	0	1624
scaffold_83	116415	4972653	42.71	0	1612
scaffold_83_region	58748	1267018	21.57	0	1576
scaffold_84	116399	598600	5.14	0	1623
scaffold_84_region	41259	233933	5.67	0	216
scaffold_85	116356	447098	3.84	0	372
scaffold_85_region	54220	279115	5.15	0	168
scaffold_86	116240	211717	1.82	0	899
scaffold_86_region	53469	149835	2.80	0	899
scaffold_87	116078	326395	2.81	0	170
scaffold_87_region	70235	278965	3.97	0	170
scaffold_88	115868	486331	4.20	0	2970
scaffold_88_region	27853	130043	4.67	0	89
scaffold_89	113520	92780	0.82	0	376
scaffold_89_region	6003	29304	4.88	0	78
scaffold_90	112829	308947	2.74	0	2585
scaffold_90_region	50001	189177	3.78	0	262
scaffold_91	112277	3967360	35.34	0	865
scaffold_91_region	39028	3141589	80.50	0	865
scaffold_92	111554	1431207	12.83	0	1878
scaffold_92_region	42370	920584	21.73	0	1878
scaffold_93	111422	610644	5.48	0	2384
scaffold_93_region	34400	303062	8.81	0	551
scaffold_94	111050	816495	7.35	0	639
scaffold_94_region	63703	855106	13.42	0	639
scaffold_95	110931	447196	4.03	0	306
scaffold_95_region	66370	379950	5.72	0	170
scaffold_96	110900	2386595	21.52	0	15880
scaffold_96_region	67454	770274	11.42	0	8865
scaffold_97	110337	246221	2.23	0	706
scaffold_97_region	59191	195994	3.31	0	582
scaffold_98	109651	3225904	29.42	0	7210
scaffold_98_region	33395	2744314	82.18	0	891
scaffold_99	108996	443921	4.07	0	345
scaffold_99_region	78623	466533	5.93	0	345
scaffold_100	108698	227699	2.09	0	347
scaffold_100_region	54547	180156	3.30	0	347
scaffold_101	108677	1309773	12.05	0	10578
scaffold_101_region	8201	19473	2.37	0	389
scaffold_102	108341	994319	9.18	0	11301
scaffold_102_region	60546	397943	6.57	0	5006
scaffold_103	108222	3961257	36.60	0	4050
scaffold_103_region	22906	3587700	156.63	0	1432
scaffold_104	108155	484361	4.48	0	4805
scaffold_104_region	51696	293824	5.68	0	278
scaffold_105	107782	382142	3.55	0	343
scaffold_105_region	52166	275900	5.29	0	144
scaffold_106	107167	272817	2.55	0	1946
scaffold_106_region	21158	48849	2.31	0	84
scaffold_107	107048	571670	5.34	0	410
scaffold_107_region	51197	459768	8.98	0	189
scaffold_108	106420	454633	4.27	0	2317
scaffold_108_region	63568	317237	4.99	0	147
scaffold_109	105471	346387	3.28	0	290
scaffold_109_region	49733	256282	5.15	0	271
scaffold_110	104545	275349	2.63	0	208
scaffold_110_region	50702	214240	4.23	0	183
scaffold_111	104234	656625	6.30	0	8999
scaffold_111_region	23807	63595	2.67	0	76
scaffold_112	103734	213527	2.06	0	170
scaffold_112_region	54183	161093	2.97	0	145
scaffold_113	103452	200302	1.94	0	194
scaffold_113_region	39950	110509	2.77	0	166
scaffold_114	102432	564395	5.51	0	453
scaffold_114_region	50347	569951	11.32	0	453
scaffold_115	102382	288189	2.81	0	214
scaffold_115_region	56924	258360	4.54	0	214
scaffold_116	102021	498002	4.88	0	4510
scaffold_116_region	42776	278553	6.51	0	305
scaffold_117	101561	507558	5.00	0	2238
scaffold_117_region	33076	368827	11.15	0	2238
scaffold_118	101488	238101	2.35	0	993
scaffold_118_region	51157	157028	3.07	0	993
scaffold_119	101190	374863	3.70	0	6804
scaffold_119_region	56260	335054	5.96	0	6804
scaffold_120	100779	144322	1.43	0	724
scaffold_120_region	42931	100245	2.34	0	114
scaffold_121	100725	325960	3.24	0	2437
scaffold_121_region	45630	122462	2.68	0	166
scaffold_122	100488	131248	1.31	0	1258
scaffold_122_region	35573	28002	0.79	0	102
scaffold_123	100407	762448	7.59	0	375
scaffold_123_region	49057	723107	14.74	0	375
scaffold_124	100406	243327	2.42	0	158
scaffold_124_region	38305	177422	4.63	0	158
scaffold_125	100391	386811	3.85	0	1386
scaffold_125_region	56629	308952	5.46	0	1386
scaffold_126	100096	198031	1.98	0	152
scaffold_126_region	46944	161626	3.44	0	145
scaffold_127	100010	604988	6.05	0	13300
scaffold_127_region	39719	256021	6.45	0	525
scaffold_128	99842	480192	4.81	0	714
scaffold_128_region	43142	447131	10.36	0	164
scaffold_129	99222	284040	2.86	0	2414
scaffold_129_region	37489	89096	2.38	0	169
scaffold_130	99201	824160	8.31	0	6431
scaffold_130_region	33606	117716	3.50	0	138
scaffold_131	99104	207671	2.10	0	865
scaffold_131_region	37877	96316	2.54	0	865
scaffold_132	98697	976962	9.90	0	21639
scaffold_132_region	42091	182021	4.32	0	441
scaffold_133	98473	213681	2.17	0	484
scaffold_133_region	39811	137604	3.46	0	97
scaffold_134	97881	586424	5.99	0	486
scaffold_134_region	33366	546318	16.37	0	486
