chrom	length	bases	mean	min	max
scaffold_1	258050	1180417	4.57	0	2676
scaffold_1_region	136209	801266	5.88	0	176
scaffold_2	248132	744809	3.00	0	659
scaffold_2_region	90518	536629	5.93	0	262
scaffold_3	240340	561992	2.34	0	546
scaffold_3_region	127816	399873	3.13	0	278
scaffold_4	232527	621851	2.67	0	2079
scaffold_4_region	119979	521217	4.34	0	2079
scaffold_5	218268	489845	2.24	0	612
scaffold_5_region	78910	383168	4.86	0	253
scaffold_6	216163	1243630	5.75	0	8018
scaffold_6_region	101091	799884	7.91	0	178
scaffold_7	215756	2788355	12.92	0	674
scaffold_7_region	114428	976608	8.53	0	556
scaffold_8	204092	375020	1.84	0	1294
scaffold_8_region	91847	221295	2.41	0	1294
scaffold_9	200499	2030021	10.12	0	36859
scaffold_9_region	100618	771767	7.67	0	883
scaffold_10	193644	777420	4.01	0	944
scaffold_10_region	112763	598510	5.31	0	944
scaffold_11	192184	713147	3.71	0	2236
scaffold_11_region	83048	299136	3.60	0	109
scaffold_12	190472	598206	3.14	0	515
scaffold_12_region	78166	511125	6.54	0	456
scaffold_13	188798	775225	4.11	0	2258
scaffold_13_region	103755	667599	6.43	0	187
scaffold_14	188592	1449008	7.68	0	2621
scaffold_14_region	59493	586297	9.85	0	459
scaffold_15	184177	1054030	5.72	0	4784
scaffold_15_region	101656	846223	8.32	0	4784
scaffold_16	184150	865719	4.70	0	1465
scaffold_16_region	55262	608357	11.01	0	846
scaffold_17	182989	1161852	6.35	0	3536
scaffold_17_region	78934	661696	8.38	0	735
scaffold_18	180163	742053	4.12	0	1527
scaffold_18_region	88269	569999	6.46	0	375
scaffold_19	177887	743114	4.18	0	4202
scaffold_19_region	81182	413693	5.10	0	182
scaffold_20	177768	542466	3.05	0	473
scaffold_20_region	60617	318378	5.25	0	374
scaffold_21	176967	433285	2.45	0	2723
scaffold_21_region	62970	270667	4.30	0	2723
scaffold_22	176287	631282	3.58	0	616
scaffold_22_region	58974	400456	6.79	0	152
scaffold_23	175766	837239	4.76	0	7444
scaffold_23_region	82760	523363	6.32	0	128
scaffold_24	175039	337201	1.93	0	1222
scaffold_24_region	89632	232793	2.60	0	892
scaffold_25	172451	865333	5.02	0	582
scaffold_25_region	50545	241067	4.77	0	273
scaffold_26	171572	464272	2.71	0	862
scaffold_26_region	45184	309357	6.85	0	233
scaffold_27	169846	389950	2.30	0	2102
scaffold_27_region	73079	236406	3.23	0	118
scaffold_28	169747	3223279	18.99	0	10012
scaffold_28_region	58343	295090	5.06	0	112
scaffold_29	169516	1056114	6.23	0	17066
scaffold_29_region	70883	255650	3.61	0	164
scaffold_30	169002	525128	3.11	0	1136
scaffold_30_region	85501	390623	4.57	0	955
scaffold_31	168851	704331	4.17	0	2127
scaffold_31_region	59185	413305	6.98	0	248
scaffold_32	167463	741303	4.43	0	3023
scaffold_32_region	40570	267996	6.61	0	1621
scaffold_33	165556	1161445	7.02	0	1546
scaffold_33_region	63118	888275	14.07	0	675
scaffold_34	162450	521435	3.21	0	859
scaffold_34_region	84802	460744	5.43	0	859
scaffold_35	160431	454740	2.83	0	276
scaffold_35_region	69984	388930	5.56	0	125
scaffold_36	159974	415805	2.60	0	977
scaffold_36_region	72173	285874	3.96	0	183
scaffold_37	158115	746247	4.72	0	623
scaffold_37_region	65558	648980	9.90	0	623
scaffold_38	156265	594220	3.80	0	6723
scaffold_38_region	60703	114547	1.89	0	74
scaffold_39	155734	1032645	6.63	0	1786
scaffold_39_region	102598	903396	8.81	0	1786
scaffold_40	154948	180685	1.17	0	838
scaffold_40_region	49836	96859	1.94	0	838
scaffold_41	153622	524167	3.41	0	355
scaffold_41_region	100556	455293	4.53	0	355
scaffold_42	153425	352378	2.30	0	1416
scaffold_42_region	63634	208654	3.28	0	97
scaffold_43	150126	634617	4.23	0	3292
scaffold_43_region	55238	477846	8.65	0	121
scaffold_44	149265	498932	3.34	0	534
scaffold_44_region	73416	406403	5.54	0	534
scaffold_45	149036	462929	3.11	0	835
scaffold_45_region	55414	234140	4.23	0	802
scaffold_46	147583	4100140	27.78	0	9865
scaffold_46_region	42356	172714	4.08	0	126
scaffold_47	145342	468502	3.22	0	1128
scaffold_47_region	24308	292506	12.03	0	401
scaffold_48	140992	856797	6.08	0	2733
scaffold_48_region	40977	233281	5.69	0	147
scaffold_49	140248	1027555	7.33	0	12957
scaffold_49_region	52897	197838	3.74	0	127
scaffold_50	139289	574977	4.13	0	430
scaffold_50_region	87180	497533	5.71	0	162
scaffold_51	137535	389001	2.83	0	883
scaffold_51_region	92580	342954	3.70	0	883
scaffold_52	136761	579736	4.24	0	1293
scaffold_52_region	59795	181306	3.03	0	88
scaffold_53	135891	314807	2.32	0	605
scaffold_53_region	76923	255884	3.33	0	131
scaffold_54	134626	840684	6.24	0	706
scaffold_54_region	44794	236521	5.28	0	600
scaffold_55	133646	73262	0.55	0	272
scaffold_55_region	30356	5314	0.18	0	38
scaffold_56	133394	887787	6.66	0	31335
scaffold_56_region	81573	236247	2.90	0	84
scaffold_57	132883	455455	3.43	0	510
scaffold_57_region	77153	344082	4.46	0	117
scaffold_58	132864	542031	4.08	0	1368
scaffold_58_region	46138	278015	6.03	0	388
scaffold_59	131607	614453	4.67	0	1300
scaffold_59_region	75240	314053	4.17	0	93
scaffold_60	131302	208314311	1586.53	0	53802
scaffold_60_region	5342	11984186	2243.39	1866	2460
scaffold_61	131289	34231376	260.73	0	9701
scaffold_61_region	11376	15492910	1361.89	0	9701
scaffold_62	130448	24479384	187.66	0	30088
scaffold_62_region	12807	5448538	425.43	0	2507
scaffold_63	129997	403174962	3101.42	0	51356
scaffold_63_region	9746	88640443	9095.06	0	20434
scaffold_64	129924	306017	2.36	0	302
scaffold_64_region	71698	259022	3.61	0	302
scaffold_65	129723	863908	6.66	0	22363
scaffold_65_region	79592	348976	4.38	0	572
scaffold_66	129120	508816	3.94	0	297
scaffold_66_region	73528	498489	6.78	0	190
scaffold_67	128614	228151	1.77	0	875
scaffold_67_region	30891	55963	1.81	0	58
