chrom	length	bases	mean	min	max
scaffold_1	345098	3167593	9.18	0	4124
scaffold_1_region	98605	2532731	25.69	0	4124
scaffold_2	312558	1000033	3.20	0	5925
scaffold_2_region	137722	410004	2.98	0	1436
scaffold_3	287976	905588	3.14	0	1510
scaffold_3_region	119187	513589	4.31	0	208
scaffold_4	280066	1078921	3.85	0	1647
scaffold_4_region	130400	591753	4.54	0	156
scaffold_5	279783	835260	2.99	0	317
scaffold_5_region	138906	746166	5.37	0	317
scaffold_6	268249	742244	2.77	0	2366
scaffold_6_region	98467	238209	2.42	0	1230
scaffold_7	267059	435561	1.63	0	985
scaffold_7_region	98739	185518	1.88	0	206
scaffold_8	266172	1360293	5.11	0	857
scaffold_8_region	147469	1087237	7.37	0	250
scaffold_9	265035	1717992	6.48	0	34770
scaffold_9_region	78016	505690	6.48	0	1977
scaffold_10	264164	1333588	5.05	0	1607
scaffold_10_region	117096	1040051	8.88	0	1142
scaffold_11	261329	487210	1.86	0	9657
scaffold_11_region	96202	195448	2.03	0	2152
scaffold_12	261008	54087680	207.23	0	57322
scaffold_12_region	89003	189779	2.13	0	394
scaffold_13	260741	3028759	11.62	0	21284
scaffold_13_region	126771	1824946	14.40	0	688
scaffold_14	257940	653162	2.53	0	4749
scaffold_14_region	91628	241674	2.64	0	150
scaffold_15	251256	703259	2.80	0	2689
scaffold_15_region	141485	336051	2.38	0	876
scaffold_16	251232	449479	1.79	0	1272
scaffold_16_region	101470	247320	2.44	0	140
scaffold_17	250631	951989	3.80	0	3280
scaffold_17_region	144294	726584	5.04	0	442
scaffold_18	246065	538060	2.19	0	737
scaffold_18_region	53143	120416	2.27	0	85
scaffold_19	245994	665784	2.71	0	551
scaffold_19_region	101795	429895	4.22	0	156
scaffold_20	244099	1457484	5.97	0	8704
scaffold_20_region	110985	649636	5.85	0	812
scaffold_21	236026	618490	2.62	0	4846
scaffold_21_region	90960	397295	4.37	0	4846
scaffold_22	235239	758732	3.23	0	819
scaffold_22_region	108283	608053	5.62	0	335
scaffold_23	232614	1163630	5.00	0	21566
scaffold_23_region	125676	640144	5.09	0	352
scaffold_24	231500	270796	1.17	0	574
scaffold_24_region	62198	131165	2.11	0	90
scaffold_25	231036	539815	2.34	0	274
scaffold_25_region	111659	430834	3.86	0	144
scaffold_26	230790	602413	2.61	0	2778
scaffold_26_region	99488	295690	2.97	0	104
scaffold_27	229760	686272	2.99	0	5607
scaffold_27_region	100584	300232	2.98	0	388
scaffold_28	227861	807587	3.54	0	2592
scaffold_28_region	76168	487612	6.40	0	726
scaffold_29	226334	447929	1.98	0	551
scaffold_29_region	92574	221663	2.39	0	278
scaffold_30	224926	425812	1.89	0	826
scaffold_30_region	86294	189584	2.20	0	254
scaffold_31	218345	954423	4.37	0	1829
scaffold_31_region	106413	639956	6.01	0	317
scaffold_32	218243	800486	3.67	0	22320
scaffold_32_region	61632	219468	3.56	0	144
