chrom	length	bases	mean	min	max
scaffold_1	258050	803482	3.11	0	4347
scaffold_1_region	136209	480190	3.53	0	4347
scaffold_2	248132	460998	1.86	0	287
scaffold_2_region	90518	372823	4.12	0	193
scaffold_3	240340	275095	1.14	0	240
scaffold_3_region	127816	204460	1.60	0	162
scaffold_4	232527	312925	1.35	0	672
scaffold_4_region	119979	264208	2.20	0	672
scaffold_5	218268	307107	1.41	0	300
scaffold_5_region	78910	259834	3.29	0	92
scaffold_6	216163	922703	4.27	0	13910
scaffold_6_region	101091	652702	6.46	0	13910
scaffold_7	215756	2577727	11.95	0	775
scaffold_7_region	114428	865789	7.57	0	775
scaffold_8	204092	176224	0.86	0	539
scaffold_8_region	91847	99356	1.08	0	539
scaffold_9	200499	805707	4.02	0	11468
scaffold_9_region	100618	382815	3.80	0	121
scaffold_10	193644	293125	1.51	0	300
scaffold_10_region	112763	267394	2.37	0	250
scaffold_11	192184	346821	1.80	0	1203
scaffold_11_region	83048	147662	1.78	0	58
scaffold_12	190472	277068	1.45	0	362
scaffold_12_region	78166	237118	3.03	0	362
scaffold_13	188798	425375	2.25	0	1014
scaffold_13_region	103755	369828	3.56	0	112
scaffold_14	188592	700002	3.71	0	979
scaffold_14_region	59493	322706	5.42	0	257
scaffold_15	184177	572297	3.11	0	3623
scaffold_15_region	101656	484542	4.77	0	3623
scaffold_16	184150	437925	2.38	0	734
scaffold_16_region	55262	326572	5.91	0	734
scaffold_17	182989	745565	4.07	0	3000
scaffold_17_region	78934	277488	3.52	0	437
scaffold_18	180163	376647	2.09	0	1256
scaffold_18_region	88269	241801	2.74	0	148
scaffold_19	177887	470505	2.64	0	3027
scaffold_19_region	81182	276016	3.40	0	102
scaffold_20	177768	308021	1.73	0	459
scaffold_20_region	60617	150256	2.48	0	259
scaffold_21	176967	293795	1.66	0	2222
scaffold_21_region	62970	161547	2.57	0	1698
scaffold_22	176287	398363	2.26	0	610
scaffold_22_region	58974	236930	4.02	0	112
scaffold_23	175766	465929	2.65	0	3754
scaffold_23_region	82760	290565	3.51	0	84
scaffold_24	175039	210523	1.20	0	465
scaffold_24_region	89632	163536	1.82	0	465
scaffold_25	172451	472598	2.74	0	455
scaffold_25_region	50545	127117	2.51	0	200
scaffold_26	171572	270523	1.58	0	371
scaffold_26_region	45184	200371	4.43	0	208
scaffold_27	169846	209434	1.23	0	600
scaffold_27_region	73079	137183	1.88	0	60
scaffold_28	169747	1787744	10.53	0	5712
scaffold_28_region	58343	143411	2.46	0	51
scaffold_29	169516	503501	2.97	0	7575
scaffold_29_region	70883	142705	2.01	0	102
scaffold_30	169002	230068	1.36	0	595
scaffold_30_region	85501	183015	2.14	0	595
scaffold_31	168851	385652	2.28	0	1529
scaffold_31_region	59185	195772	3.31	0	106
scaffold_32	167463	393592	2.35	0	1613
scaffold_32_region	40570	138426	3.41	0	461
scaffold_33	165556	710262	4.29	0	1482
scaffold_33_region	63118	542503	8.60	0	407
scaffold_34	162450	307172	1.89	0	383
scaffold_34_region	84802	232155	2.74	0	344
scaffold_35	160431	248847	1.55	0	162
scaffold_35_region	69984	243402	3.48	0	92
scaffold_36	159974	242967	1.52	0	940
scaffold_36_region	72173	137075	1.90	0	68
scaffold_37	158115	420468	2.66	0	390
scaffold_37_region	65558	379443	5.79	0	390
scaffold_38	156265	261919	1.68	0	2850
scaffold_38_region	60703	60104	0.99	0	98
scaffold_39	155734	501453	3.22	0	800
scaffold_39_region	102598	449153	4.38	0	800
scaffold_40	154948	125578	0.81	0	493
scaffold_40_region	49836	46469	0.93	0	282
scaffold_41	153622	238378	1.55	0	257
scaffold_41_region	100556	196551	1.95	0	172
scaffold_42	153425	152280	0.99	0	170
scaffold_42_region	63634	100874	1.59	0	52
scaffold_43	150126	412964	2.75	0	3701
scaffold_43_region	55238	289237	5.24	0	201
scaffold_44	149265	266932	1.79	0	330
scaffold_44_region	73416	213122	2.90	0	330
scaffold_45	149036	242769	1.63	0	530
scaffold_45_region	55414	127818	2.31	0	530
scaffold_46	147583	3145531	21.31	0	8544
scaffold_46_region	42356	118672	2.80	0	95
scaffold_47	145342	238479	1.64	0	552
scaffold_47_region	24308	153579	6.32	0	169
scaffold_48	140992	645911	4.58	0	2350
scaffold_48_region	40977	98337	2.40	0	150
scaffold_49	140248	415495	2.96	0	3060
scaffold_49_region	52897	104353	1.97	0	75
scaffold_50	139289	355278	2.55	0	252
scaffold_50_region	87180	314451	3.61	0	120
scaffold_51	137535	182619	1.33	0	336
scaffold_51_region	92580	165718	1.79	0	336
scaffold_52	136761	337113	2.46	0	864
scaffold_52_region	59795	77717	1.30	0	36
scaffold_53	135891	142699	1.05	0	221
scaffold_53_region	76923	120569	1.57	0	80
scaffold_54	134626	494930	3.68	0	382
scaffold_54_region	44794	127255	2.84	0	382
scaffold_55	133646	25545	0.19	0	95
scaffold_55_region	30356	5222	0.17	0	12
scaffold_56	133394	366625	2.75	0	12268
scaffold_56_region	81573	114909	1.41	0	246
scaffold_57	132883	242628	1.83	0	402
scaffold_57_region	77153	182295	2.36	0	71
scaffold_58	132864	245741	1.85	0	694
scaffold_58_region	46138	159205	3.45	0	165
scaffold_59	131607	232446	1.77	0	283
scaffold_59_region	75240	149639	1.99	0	84
scaffold_60	131302	103659301	789.47	0	5952
scaffold_60_region	5342	6626833	1240.52	1031	1552
scaffold_61	131289	19058516	145.16	0	5543
scaffold_61_region	11376	8604833	756.40	0	5543
scaffold_62	130448	14168403	108.61	0	16887
scaffold_62_region	12807	3367173	262.92	0	1571
scaffold_63	129997	352234783	2709.56	0	47101
scaffold_63_region	9746	72382830	7426.93	0	17780
scaffold_64	129924	139295	1.07	0	130
scaffold_64_region	71698	119725	1.67	0	96
scaffold_65	129723	230438	1.78	0	1039
scaffold_65_region	79592	177457	2.23	0	295
scaffold_66	129120	251205	1.95	0	149
scaffold_66_region	73528	249075	3.39	0	109
scaffold_67	128614	115540	0.90	0	358
scaffold_67_region	30891	27264	0.88	0	30
scaffold_68	128552	585105	4.55	0	3468
scaffold_68_region	87545	302198	3.45	0	2397
scaffold_69	125362	33968370	270.96	0	42224
scaffold_69_region	82266	68346	0.83	0	68
scaffold_70	124340	514309	4.14	0	15058
scaffold_70_region	65543	483085	7.37	0	15058
scaffold_71	122804	2939835	23.94	0	496
scaffold_71_region	32445	2476511	76.33	0	496
scaffold_72	122534	214132	1.75	0	50
scaffold_72_region	79402	207041	2.61	0	50
scaffold_73	120999	268082	2.22	0	1002
scaffold_73_region	60853	223256	3.67	0	164
scaffold_74	120851	159421	1.32	0	57
scaffold_74_region	76380	148639	1.95	0	57
scaffold_75	120373	136458	1.13	0	286
scaffold_75_region	67174	111409	1.66	0	135
scaffold_76	119861	178901	1.49	0	228
scaffold_76_region	59196	156919	2.65	0	228
scaffold_77	119812	138546	1.16	0	722
scaffold_77_region	98359	132950	1.35	0	722
scaffold_78	119291	315916	2.65	0	626
scaffold_78_region	70742	232172	3.28	0	121
scaffold_79	119096	147123	1.24	0	188
scaffold_79_region	60303	115689	1.92	0	55
scaffold_80	117894	222557	1.89	0	94
scaffold_80_region	71027	204454	2.88	0	91
scaffold_81	116818	263890	2.26	0	676
scaffold_81_region	53895	210892	3.91	0	89
scaffold_82	116772	164021	1.40	0	572
scaffold_82_region	55597	137315	2.47	0	572
scaffold_83	116415	215908	1.85	0	155
scaffold_83_region	58748	263799	4.49	0	155
scaffold_84	116399	252460	2.17	0	1268
scaffold_84_region	41259	95793	2.32	0	56
scaffold_85	116356	246567	2.12	0	373
scaffold_85_region	54220	175171	3.23	0	373
scaffold_86	116240	90436	0.78	0	252
scaffold_86_region	53469	63284	1.18	0	106
scaffold_87	116078	130212	1.12	0	80
scaffold_87_region	70235	118573	1.69	0	80
scaffold_88	115868	254272	2.19	0	2033
scaffold_88_region	27853	101934	3.66	0	1662
scaffold_89	113520	379960	3.35	0	11673
scaffold_89_region	6003	54853	9.14	0	121
scaffold_90	112829	187948	1.67	0	906
scaffold_90_region	50001	141451	2.83	0	67
scaffold_91	112277	1588117	14.14	0	437
scaffold_91_region	39028	1198089	30.70	0	437
scaffold_92	111554	1259735	11.29	0	741
scaffold_92_region	42370	1045336	24.67	0	741
scaffold_93	111422	259809	2.33	0	694
scaffold_93_region	34400	126935	3.69	0	201
scaffold_94	111050	448854	4.04	0	10576
scaffold_94_region	63703	252100	3.96	0	184
scaffold_95	110931	288758	2.60	0	743
scaffold_95_region	66370	233245	3.51	0	354
scaffold_96	110900	541937	4.89	0	2741
scaffold_96_region	67454	312356	4.63	0	1977
scaffold_97	110337	95077	0.86	0	568
scaffold_97_region	59191	77237	1.30	0	568
scaffold_98	109651	1682926	15.35	0	424
scaffold_98_region	33395	1494665	44.76	0	424
scaffold_99	108996	293059	2.69	0	580
scaffold_99_region	78623	327011	4.16	0	580
scaffold_100	108698	197633	1.82	0	173
scaffold_100_region	54547	125409	2.30	0	173
scaffold_101	108677	235368	2.17	0	4346
scaffold_101_region	8201	298	0.04	0	8
scaffold_102	108341	355083	3.28	0	3658
scaffold_102_region	60546	169148	2.79	0	109
scaffold_103	108222	1720593	15.90	0	656
scaffold_103_region	22906	1590261	69.43	0	656
scaffold_104	108155	171983	1.59	0	1230
scaffold_104_region	51696	120783	2.34	0	80
scaffold_105	107782	181645	1.69	0	312
scaffold_105_region	52166	117768	2.26	0	124
scaffold_106	107167	190321	1.78	0	5990
scaffold_106_region	21158	20504	0.97	0	51
scaffold_107	107048	276469	2.58	0	676
scaffold_107_region	51197	218524	4.27	0	676
scaffold_108	106420	139932	1.31	0	701
scaffold_108_region	63568	104042	1.64	0	38
scaffold_109	105471	178260	1.69	0	397
scaffold_109_region	49733	98460	1.98	0	77
scaffold_110	104545	190197	1.82	0	1067
scaffold_110_region	50702	119443	2.36	0	142
scaffold_111	104234	81268	0.78	0	481
scaffold_111_region	23807	20715	0.87	0	39
scaffold_112	103734	95666	0.92	0	212
scaffold_112_region	54183	69543	1.28	0	49
scaffold_113	103452	83179	0.80	0	540
scaffold_113_region	39950	44308	1.11	0	61
scaffold_114	102432	302428	2.95	0	1411
scaffold_114_region	50347	206537	4.10	0	82
scaffold_115	102382	144679	1.41	0	293
scaffold_115_region	56924	110290	1.94	0	63
scaffold_116	102021	314473	3.08	0	1742
scaffold_116_region	42776	157107	3.67	0	1742
scaffold_117	101561	344844	3.40	0	8541
scaffold_117_region	33076	85770	2.59	0	200
scaffold_118	101488	205137	2.02	0	1788
scaffold_118_region	51157	96039	1.88	0	40
scaffold_119	101190	193648	1.91	0	2761
scaffold_119_region	56260	135295	2.40	0	2761
scaffold_120	100779	107132	1.06	0	685
scaffold_120_region	42931	67451	1.57	0	76
scaffold_121	100725	93242	0.93	0	628
scaffold_121_region	45630	52903	1.16	0	38
scaffold_122	100488	320017	3.18	0	14769
scaffold_122_region	35573	302158	8.49	0	14769
scaffold_123	100407	476431	4.74	0	122
scaffold_123_region	49057	455869	9.29	0	122
scaffold_124	100406	121457	1.21	0	210
scaffold_124_region	38305	77643	2.03	0	85
scaffold_125	100391	309866	3.09	0	737
scaffold_125_region	56629	102891	1.82	0	527
scaffold_126	100096	128836	1.29	0	734
scaffold_126_region	46944	120542	2.57	0	734
scaffold_127	100010	248063	2.48	0	3886
scaffold_127_region	39719	134690	3.39	0	74
scaffold_128	99842	321223	3.22	0	150
scaffold_128_region	43142	336066	7.79	0	129
scaffold_129	99222	71779	0.72	0	106
scaffold_129_region	37489	52520	1.40	0	51
scaffold_130	99201	133702	1.35	0	1436
scaffold_130_region	33606	24717	0.74	0	42
scaffold_131	99104	162905	1.64	0	682
scaffold_131_region	37877	36098	0.95	0	29
scaffold_132	98697	249042	2.52	0	2450
scaffold_132_region	42091	60709	1.44	0	38
scaffold_133	98473	127242	1.29	0	618
scaffold_133_region	39811	62120	1.56	0	243
scaffold_134	97881	237689	2.43	0	198
scaffold_134_region	33366	247504	7.42	0	198
scaffold_135	97839	415339	4.25	0	15917
scaffold_135_region	34971	343711	9.83	0	15917
scaffold_136	97598	272783	2.79	0	11150
scaffold_136_region	49224	247526	5.03	0	11150
scaffold_137	97537	102657	1.05	0	906
scaffold_137_region	40724	48513	1.19	0	508
scaffold_138	97316	103819	1.07	0	59
scaffold_138_region	56178	92417	1.65	0	59
scaffold_139	96603	233143	2.41	0	131
scaffold_139_region	55771	199344	3.57	0	88
scaffold_140	95957	244359	2.55	0	2584
scaffold_140_region	22612	97461	4.31	0	114
scaffold_141	95931	671458	7.00	0	8888
scaffold_141_region	43961	152418	3.47	0	404
scaffold_142	95771	433105	4.52	0	13304
scaffold_142_region	36848	61024	1.66	0	179
scaffold_143	95588	207553	2.17	0	2230
