chrom	length	bases	mean	min	max
scaffold_1	258050	1517954	5.88	0	4696
scaffold_1_region	136209	810403	5.95	0	253
scaffold_2	248132	674259	2.72	0	514
scaffold_2_region	90518	528346	5.84	0	271
scaffold_3	240340	461216	1.92	0	842
scaffold_3_region	127816	340183	2.66	0	184
scaffold_4	232527	561810	2.42	0	1078
scaffold_4_region	119979	468021	3.90	0	992
scaffold_5	218268	479426	2.20	0	561
scaffold_5_region	78910	381784	4.84	0	174
scaffold_6	216163	1247035	5.77	0	11508
scaffold_6_region	101091	825266	8.16	0	336
scaffold_7	215756	3060159	14.18	0	1211
scaffold_7_region	114428	1017585	8.89	0	1211
scaffold_8	204092	353260	1.73	0	1442
scaffold_8_region	91847	216349	2.36	0	1442
scaffold_9	200499	1538511	7.67	0	22453
scaffold_9_region	100618	729752	7.25	0	500
scaffold_10	193644	625872	3.23	0	734
scaffold_10_region	112763	568505	5.04	0	404
scaffold_11	192184	619068	3.22	0	2398
scaffold_11_region	83048	285931	3.44	0	98
scaffold_12	190472	557064	2.92	0	732
scaffold_12_region	78166	489285	6.26	0	732
scaffold_13	188798	687880	3.64	0	1698
scaffold_13_region	103755	635291	6.12	0	193
scaffold_14	188592	1381991	7.33	0	2052
scaffold_14_region	59493	591329	9.94	0	508
scaffold_15	184177	1162696	6.31	0	16026
scaffold_15_region	101656	1029722	10.13	0	16026
scaffold_16	184150	844866	4.59	0	806
scaffold_16_region	55262	606446	10.97	0	806
scaffold_17	182989	1583528	8.65	0	6706
scaffold_17_region	78934	582303	7.38	0	860
scaffold_18	180163	656499	3.64	0	2165
scaffold_18_region	88269	478831	5.42	0	290
scaffold_19	177887	723868	4.07	0	5363
scaffold_19_region	81182	383840	4.73	0	140
scaffold_20	177768	513038	2.89	0	732
scaffold_20_region	60617	250079	4.13	0	271
scaffold_21	176967	532761	3.01	0	3519
scaffold_21_region	62970	282846	4.49	0	2541
scaffold_22	176287	599973	3.40	0	370
scaffold_22_region	58974	409649	6.95	0	226
scaffold_23	175766	799070	4.55	0	6687
scaffold_23_region	82760	530891	6.41	0	153
scaffold_24	175039	296277	1.69	0	809
scaffold_24_region	89632	217393	2.43	0	798
scaffold_25	172451	911207	5.28	0	808
scaffold_25_region	50545	238119	4.71	0	257
scaffold_26	171572	425134	2.48	0	734
scaffold_26_region	45184	308327	6.82	0	214
scaffold_27	169846	351797	2.07	0	1140
scaffold_27_region	73079	226190	3.10	0	80
scaffold_28	169747	2630329	15.50	0	7901
scaffold_28_region	58343	283545	4.86	0	92
scaffold_29	169516	837253	4.94	0	12869
scaffold_29_region	70883	233017	3.29	0	127
scaffold_30	169002	458658	2.71	0	1857
scaffold_30_region	85501	377409	4.41	0	1857
scaffold_31	168851	671356	3.98	0	2836
scaffold_31_region	59185	375146	6.34	0	164
scaffold_32	167463	631787	3.77	0	2649
scaffold_32_region	40570	235272	5.80	0	1329
scaffold_33	165556	1216052	7.35	0	2137
scaffold_33_region	63118	923158	14.63	0	652
scaffold_34	162450	494185	3.04	0	1015
scaffold_34_region	84802	445213	5.25	0	1015
scaffold_35	160431	382496	2.38	0	297
scaffold_35_region	69984	344452	4.92	0	134
scaffold_36	159974	395945	2.48	0	1356
scaffold_36_region	72173	254503	3.53	0	151
scaffold_37	158115	771448	4.88	0	690
scaffold_37_region	65558	696187	10.62	0	690
scaffold_38	156265	507636	3.25	0	5520
scaffold_38_region	60703	113578	1.87	0	332
scaffold_39	155734	933109	5.99	0	1501
scaffold_39_region	102598	857625	8.36	0	1501
scaffold_40	154948	224596	1.45	0	735
scaffold_40_region	49836	89186	1.79	0	673
scaffold_41	153622	456293	2.97	0	316
scaffold_41_region	100556	401609	3.99	0	253
scaffold_42	153425	286628	1.87	0	236
scaffold_42_region	63634	199075	3.13	0	119
scaffold_43	150126	702347	4.68	0	6160
scaffold_43_region	55238	483576	8.75	0	642
scaffold_44	149265	509347	3.41	0	829
scaffold_44_region	73416	430852	5.87	0	829
scaffold_45	149036	381909	2.56	0	917
scaffold_45_region	55414	202375	3.65	0	917
scaffold_46	147583	3848250	26.08	0	9977
scaffold_46_region	42356	148501	3.51	0	86
scaffold_47	145342	398259	2.74	0	884
scaffold_47_region	24308	258175	10.62	0	293
scaffold_48	140992	1373466	9.74	0	4949
scaffold_48_region	40977	202450	4.94	0	257
scaffold_49	140248	757390	5.40	0	5936
scaffold_49_region	52897	188150	3.56	0	171
scaffold_50	139289	610168	4.38	0	478
scaffold_50_region	87180	529073	6.07	0	155
scaffold_51	137535	353212	2.57	0	767
scaffold_51_region	92580	324717	3.51	0	767
scaffold_52	136761	492184	3.60	0	1530
scaffold_52_region	59795	152502	2.55	0	72
scaffold_53	135891	215240	1.58	0	475
scaffold_53_region	76923	169761	2.21	0	114
scaffold_54	134626	851535	6.33	0	838
scaffold_54_region	44794	209786	4.68	0	838
scaffold_55	133646	48629	0.36	0	228
scaffold_55_region	30356	4572	0.15	0	21
scaffold_56	133394	711124	5.33	0	22881
scaffold_56_region	81573	237072	2.91	0	366
scaffold_57	132883	424056	3.19	0	678
scaffold_57_region	77153	314618	4.08	0	142
scaffold_58	132864	395146	2.97	0	1534
scaffold_58_region	46138	252351	5.47	0	251
scaffold_59	131607	468595	3.56	0	647
scaffold_59_region	75240	280909	3.73	0	130
scaffold_60	131302	153735846	1170.86	0	14003
scaffold_60_region	5342	9096547	1702.84	1442	1991
scaffold_61	131289	26805569	204.17	0	7608
scaffold_61_region	11376	12249557	1076.79	0	7608
scaffold_62	130448	18694481	143.31	0	19399
scaffold_62_region	12807	4375028	341.61	0	2025
scaffold_63	129997	382358059	2941.28	0	51436
scaffold_63_region	9746	81606237	8373.31	0	18048
scaffold_64	129924	265497	2.04	0	256
scaffold_64_region	71698	228780	3.19	0	220
scaffold_65	129723	408791	3.15	0	1331
scaffold_65_region	79592	323736	4.07	0	464
scaffold_66	129120	504156	3.90	0	248
scaffold_66_region	73528	506773	6.89	0	248
scaffold_67	128614	158867	1.24	0	607
scaffold_67_region	30891	38180	1.24	0	51
scaffold_68	128552	1071104	8.33	0	5587
scaffold_68_region	87545	601488	6.87	0	4114
scaffold_69	125362	856034	6.83	0	4613
scaffold_69_region	82266	109542	1.33	0	230
scaffold_70	124340	551614	4.44	0	397
scaffold_70_region	65543	318894	4.87	0	397
scaffold_71	122804	4491543	36.57	0	697
scaffold_71_region	32445	3734862	115.11	0	697
scaffold_72	122534	414040	3.38	0	104
scaffold_72_region	79402	403717	5.08	0	104
scaffold_73	120999	532408	4.40	0	1680
scaffold_73_region	60853	456102	7.50	0	310
scaffold_74	120851	238719	1.98	0	153
scaffold_74_region	76380	219975	2.88	0	153
scaffold_75	120373	273469	2.27	0	426
scaffold_75_region	67174	229180	3.41	0	317
scaffold_76	119861	364796	3.04	0	444
scaffold_76_region	59196	323381	5.46	0	444
scaffold_77	119812	274158	2.29	0	1398
scaffold_77_region	98359	260486	2.65	0	1398
scaffold_78	119291	592687	4.97	0	1117
scaffold_78_region	70742	446087	6.31	0	161
scaffold_79	119096	323504	2.72	0	394
scaffold_79_region	60303	259568	4.30	0	112
scaffold_80	117894	474626	4.03	0	213
scaffold_80_region	71027	437334	6.16	0	213
scaffold_81	116818	453209	3.88	0	1140
scaffold_81_region	53895	358368	6.65	0	129
scaffold_82	116772	288768	2.47	0	1676
scaffold_82_region	55597	236358	4.25	0	1676
scaffold_83	116415	397764	3.42	0	233
scaffold_83_region	58748	479186	8.16	0	233
scaffold_84	116399	333801	2.87	0	2828
scaffold_84_region	41259	148404	3.60	0	85
scaffold_85	116356	423108	3.64	0	711
scaffold_85_region	54220	320327	5.91	0	711
scaffold_86	116240	154552	1.33	0	393
scaffold_86_region	53469	115294	2.16	0	393
scaffold_87	116078	256688	2.21	0	130
scaffold_87_region	70235	235006	3.35	0	130
scaffold_88	115868	478884	4.13	0	5691
scaffold_88_region	27853	140801	5.06	0	109
scaffold_89	113520	359849	3.17	0	744
scaffold_89_region	6003	197103	32.83	0	511
scaffold_90	112829	323448	2.87	0	1773
scaffold_90_region	50001	232522	4.65	0	88
scaffold_91	112277	3126550	27.85	0	1042
scaffold_91_region	39028	2312416	59.25	0	989
scaffold_92	111554	2643486	23.70	0	1327
scaffold_92_region	42370	2078374	49.05	0	1327
scaffold_93	111422	459506	4.12	0	1042
scaffold_93_region	34400	225557	6.56	0	384
scaffold_94	111050	492504	4.43	0	536
scaffold_94_region	63703	473007	7.43	0	363
scaffold_95	110931	414666	3.74	0	1246
scaffold_95_region	66370	335795	5.06	0	346
scaffold_96	110900	510725	4.61	0	2123
scaffold_96_region	67454	352189	5.22	0	951
scaffold_97	110337	186541	1.69	0	1558
scaffold_97_region	59191	151335	2.56	0	1558
scaffold_98	109651	3783844	34.51	0	859
scaffold_98_region	33395	3369421	100.90	0	859
scaffold_99	108996	423659	3.89	0	875
scaffold_99_region	78623	453964	5.77	0	875
scaffold_100	108698	306335	2.82	0	345
scaffold_100_region	54547	200520	3.68	0	345
scaffold_101	108677	416395	3.83	0	7709
scaffold_101_region	8201	1178	0.14	0	20
scaffold_102	108341	715684	6.61	0	8068
scaffold_102_region	60546	304944	5.04	0	172
scaffold_103	108222	3746028	34.61	0	1259
scaffold_103_region	22906	3451034	150.66	0	1259
scaffold_104	108155	340432	3.15	0	2347
scaffold_104_region	51696	235399	4.55	0	132
scaffold_105	107782	367480	3.41	0	759
scaffold_105_region	52166	248505	4.76	0	276
scaffold_106	107167	163013	1.52	0	645
scaffold_106_region	21158	52794	2.50	0	73
scaffold_107	107048	544725	5.09	0	1054
scaffold_107_region	51197	437175	8.54	0	1054
scaffold_108	106420	276480	2.60	0	1150
scaffold_108_region	63568	216473	3.41	0	82
scaffold_109	105471	222249	2.11	0	133
scaffold_109_region	49733	172797	3.47	0	133
scaffold_110	104545	367778	3.52	0	2267
scaffold_110_region	50702	213130	4.20	0	192
scaffold_111	104234	121846	1.17	0	858
scaffold_111_region	23807	38755	1.63	0	70
scaffold_112	103734	159792	1.54	0	361
scaffold_112_region	54183	119959	2.21	0	68
scaffold_113	103452	165929	1.60	0	1016
scaffold_113_region	39950	85413	2.14	0	83
scaffold_114	102432	515823	5.04	0	1907
scaffold_114_region	50347	352483	7.00	0	137
scaffold_115	102382	266719	2.61	0	268
scaffold_115_region	56924	225322	3.96	0	114
scaffold_116	102021	552891	5.42	0	3202
scaffold_116_region	42776	261800	6.12	0	3202
scaffold_117	101561	384464	3.79	0	2324
scaffold_117_region	33076	178963	5.41	0	382
scaffold_118	101488	324094	3.19	0	1329
scaffold_118_region	51157	149919	2.93	0	109
scaffold_119	101190	375610	3.71	0	5748
scaffold_119_region	56260	266553	4.74	0	5748
scaffold_120	100779	158649	1.57	0	1065
scaffold_120_region	42931	92684	2.16	0	132
scaffold_121	100725	174419	1.73	0	1031
scaffold_121_region	45630	109332	2.40	0	71
scaffold_122	100488	49286	0.49	0	180
scaffold_122_region	35573	16104	0.45	0	50
scaffold_123	100407	748883	7.46	0	183
scaffold_123_region	49057	703846	14.35	0	183
scaffold_124	100406	199967	1.99	0	472
scaffold_124_region	38305	124568	3.25	0	166
scaffold_125	100391	595769	5.93	0	1186
scaffold_125_region	56629	227759	4.02	0	674
scaffold_126	100096	272360	2.72	0	1764
scaffold_126_region	46944	254909	5.43	0	1764
scaffold_127	100010	412001	4.12	0	6942
scaffold_127_region	39719	219778	5.53	0	123
scaffold_128	99842	374471	3.75	0	244
scaffold_128_region	43142	387494	8.98	0	244
scaffold_129	99222	139460	1.41	0	259
scaffold_129_region	37489	88844	2.37	0	64
scaffold_130	99201	238205	2.40	0	2331
scaffold_130_region	33606	45138	1.34	0	42
scaffold_131	99104	303413	3.06	0	1274
scaffold_131_region	37877	77952	2.06	0	65
scaffold_132	98697	518060	5.25	0	5023
scaffold_132_region	42091	153765	3.65	0	92
scaffold_133	98473	270129	2.74	0	1215
scaffold_133_region	39811	117303	2.95	0	293
scaffold_134	97881	423653	4.33	0	479
scaffold_134_region	33366	471529	14.13	0	479
scaffold_135	97839	223943	2.29	0	1405
scaffold_135_region	34971	61263	1.75	0	77
scaffold_136	97598	102681	1.05	0	543
scaffold_136_region	49224	68984	1.40	0	152
scaffold_137	97537	204621	2.10	0	1945
scaffold_137_region	40724	82327	2.02	0	1098
scaffold_138	97316	165330	1.70	0	104
scaffold_138_region	56178	150013	2.67	0	104
scaffold_139	96603	320952	3.32	0	222
scaffold_139_region	55771	275728	4.94	0	120
scaffold_140	95957	456595	4.76	0	4653
scaffold_140_region	22612	190022	8.40	0	206
scaffold_141	95931	1203741	12.55	0	15568
scaffold_141_region	43961	256768	5.84	0	611
scaffold_142	95771	754665	7.88	0	25841
scaffold_142_region	36848	74015	2.01	0	196
scaffold_143	95588	292108	3.06	0	2417
scaffold_143_region	31081	124055	3.99	0	123
scaffold_144	95500	708817	7.42	0	334
scaffold_144_region	9923	73598	7.42	0	162
scaffold_145	95414	206894	2.17	0	3570
scaffold_145_region	35506	108991	3.07	0	3570
scaffold_146	95066	147948	1.56	0	432
scaffold_146_region	26385	52031	1.97	0	109
scaffold_147	94957	1095045	11.53	0	40138
scaffold_147_region	51370	998906	19.45	0	40138
scaffold_148	94907	383729	4.04	0	303
scaffold_148_region	62396	342865	5.49	0	303
scaffold_149	94861	95351	1.01	0	212
scaffold_149_region	24261	55737	2.30	0	78
scaffold_150	94765	401360	4.24	0	7242
scaffold_150_region	6172	1197	0.19	0	25
scaffold_151	94626	310060	3.28	0	452
scaffold_151_region	64473	273680	4.24	0	160
scaffold_152	94521	140972	1.49	0	200
scaffold_152_region	57097	111105	1.95	0	93
scaffold_153	94470	545111	5.77	0	4035
scaffold_153_region	53141	211569	3.98	0	110
scaffold_154	94381	289284	3.07	0	201
scaffold_154_region	28122	161872	5.76	0	201
scaffold_155	94342	142202	1.51	0	241
scaffold_155_region	32971	97296	2.95	0	75
scaffold_156	94148	426615	4.53	0	2142
scaffold_156_region	38500	160041	4.16	0	171
scaffold_157	93866	161173	1.72	0	578
scaffold_157_region	34598	113760	3.29	0	68
scaffold_158	93461	384964	4.12	0	675
scaffold_158_region	50433	364179	7.22	0	116
scaffold_159	93408	204525	2.19	0	1757
scaffold_159_region	47268	75243	1.59	0	59
scaffold_160	93361	132450	1.42	0	362
scaffold_160_region	33310	79357	2.38	0	151
scaffold_161	93303	143626	1.54	0	272
scaffold_161_region	53255	95393	1.79	0	58
scaffold_162	93089	3338176	35.86	0	1187
scaffold_162_region	31002	2953861	95.28	0	1187
scaffold_163	93063	234347	2.52	0	158
scaffold_163_region	37019	189792	5.13	0	155
scaffold_164	93060	199526	2.14	0	741
scaffold_164_region	34316	62937	1.83	0	61
scaffold_165	93004	191441	2.06	0	1473
scaffold_165_region	36567	138276	3.78	0	206
scaffold_166	92908	479523	5.16	0	138
scaffold_166_region	72838	494166	6.78	0	138
scaffold_167	92242	635675	6.89	0	1321
scaffold_167_region	39159	483518	12.35	0	1321
scaffold_168	91870	132239	1.44	0	261
scaffold_168_region	39153	80719	2.06	0	58
scaffold_169	91569	493127	5.39	0	725
scaffold_169_region	19747	325216	16.47	0	218
scaffold_170	91069	135840	1.49	0	154
scaffold_170_region	29092	89476	3.08	0	63
scaffold_171	91068	299704	3.29	0	225
scaffold_171_region	30236	225776	7.47	0	95
scaffold_172	90834	165288	1.82	0	131
scaffold_172_region	48599	142473	2.93	0	131
scaffold_173	90778	196915	2.17	0	775
scaffold_173_region	35083	99363	2.83	0	87
scaffold_174	90771	265824	2.93	0	149
scaffold_174_region	33615	187916	5.59	0	149
scaffold_175	90751	305014	3.36	0	1172
scaffold_175_region	22604	87316	3.86	0	112
scaffold_176	90477	717974	7.94	0	4518
scaffold_176_region	59670	260275	4.36	0	123
scaffold_177	90367	670321	7.42	0	4101
scaffold_177_region	32643	51120	1.57	0	131
scaffold_178	90342	466797	5.17	0	1180
scaffold_178_region	30134	356561	11.83	0	550
scaffold_179	89989	170044	1.89	0	97
scaffold_179_region	26479	143798	5.43	0	86
scaffold_180	89875	284081	3.16	0	1307
scaffold_180_region	38822	91800	2.36	0	166
scaffold_181	89803	278304	3.10	0	496
scaffold_181_region	41843	179013	4.28	0	302
scaffold_182	89655	543684	6.06	0	371
scaffold_182_region	20854	72968	3.50	0	91
scaffold_183	89622	217083	2.42	0	2494
scaffold_183_region	41818	119733	2.86	0	106
scaffold_184	89584	108104	1.21	0	234
scaffold_184_region	30833	68013	2.21	0	156
scaffold_185	89514	207720	2.32	0	233
scaffold_185_region	46441	173612	3.74	0	233
scaffold_186	89470	300329	3.36	0	1249
scaffold_186_region	55340	150218	2.71	0	128
scaffold_187	89409	296726	3.32	0	1466
scaffold_187_region	30678	200021	6.52	0	880
scaffold_188	89260	896255	10.04	0	404
scaffold_188_region	50053	867043	17.32	0	404
scaffold_189	89238	845662	9.48	0	1195
scaffold_189_region	32703	641547	19.62	0	333
scaffold_190	88747	211546	2.38	0	1366
scaffold_190_region	35878	118696	3.31	0	73
scaffold_191	88583	281896	3.18	0	265
scaffold_191_region	41195	244056	5.92	0	93
scaffold_192	88406	160291	1.81	0	253
scaffold_192_region	43810	138238	3.16	0	135
scaffold_193	88242	588564	6.67	0	871
scaffold_193_region	26115	509925	19.53	0	175
scaffold_194	87752	2382880	27.15	0	629
scaffold_194_region	24416	2185317	89.50	0	629
scaffold_195	87672	269519	3.07	0	370
scaffold_195_region	49903	189990	3.81	0	190
scaffold_196	87553	76675	0.88	0	240
scaffold_196_region	17995	18231	1.01	0	62
scaffold_197	87481	598052	6.84	0	6179
scaffold_197_region	32115	212930	6.63	0	113
scaffold_198	87450	302617	3.46	0	3554
scaffold_198_region	61443	297402	4.84	0	3554
scaffold_199	87365	2231612	25.54	0	776
scaffold_199_region	20284	2048958	101.01	0	776
scaffold_200	87307	587148	6.73	0	836
scaffold_200_region	48866	379686	7.77	0	398
scaffold_201	87064	167129	1.92	0	998
scaffold_201_region	25247	27113	1.07	0	40
scaffold_202	87061	141054	1.62	0	203
scaffold_202_region	40410	88250	2.18	0	96
scaffold_203	86947	434109	4.99	0	1934
scaffold_203_region	38330	162029	4.23	0	1135
scaffold_204	86886	155733	1.79	0	101
scaffold_204_region	51619	124924	2.42	0	101
scaffold_205	86609	178594	2.06	0	113
scaffold_205_region	33248	108883	3.27	0	113
scaffold_206	86559	512745	5.92	0	1292
scaffold_206_region	39454	405110	10.27	0	216
scaffold_207	86475	395853	4.58	0	1568
scaffold_207_region	24082	253949	10.55	0	419
scaffold_208	86397	102603	1.19	0	446
scaffold_208_region	32314	71688	2.22	0	446
scaffold_209	86273	1076065	12.47	0	4760
scaffold_209_region	44779	518120	11.57	0	155
scaffold_210	85893	127857	1.49	0	1681
scaffold_210_region	24838	37001	1.49	0	372
scaffold_211	85654	191869	2.24	0	679
scaffold_211_region	32085	83852	2.61	0	679
scaffold_212	85631	108992	1.27	0	320
scaffold_212_region	41611	76691	1.84	0	254
scaffold_213	85554	553554	6.47	0	246
scaffold_213_region	50223	489858	9.75	0	246
