chrom	length	bases	mean	min	max
scaffold_1	345098	3960799	11.48	0	7437
scaffold_1_region	98605	3030130	30.73	0	4957
scaffold_2	312558	616683	1.97	0	868
scaffold_2_region	137722	410522	2.98	0	181
scaffold_3	287976	1297427	4.51	0	5208
scaffold_3_region	119187	720846	6.05	0	5208
scaffold_4	280066	1589778	5.68	0	11062
scaffold_4_region	130400	620707	4.76	0	328
scaffold_5	279783	1133784	4.05	0	4758
scaffold_5_region	138906	974481	7.02	0	385
scaffold_6	268249	966744	3.60	0	7581
scaffold_6_region	98467	241959	2.46	0	1142
scaffold_7	267059	360167	1.35	0	174
scaffold_7_region	98739	218634	2.21	0	126
scaffold_8	266172	1421495	5.34	0	446
scaffold_8_region	147469	1240230	8.41	0	274
scaffold_9	265035	918488	3.47	0	8855
scaffold_9_region	78016	352920	4.52	0	473
scaffold_10	264164	1393598	5.28	0	4623
scaffold_10_region	117096	1001282	8.55	0	186
scaffold_11	261329	7592233	29.05	0	19802
scaffold_11_region	96202	7435775	77.29	0	19802
scaffold_12	261008	31961825	122.46	0	32200
scaffold_12_region	89003	165322	1.86	0	324
scaffold_13	260741	2449119	9.39	0	5656
scaffold_13_region	126771	1482731	11.70	0	600
scaffold_14	257940	313430	1.22	0	409
scaffold_14_region	91628	165191	1.80	0	55
scaffold_15	251256	443299	1.76	0	1245
scaffold_15_region	141485	263385	1.86	0	196
scaffold_16	251232	277525	1.10	0	278
scaffold_16_region	101470	226698	2.23	0	149
scaffold_17	250631	1151343	4.59	0	15622
scaffold_17_region	144294	1111832	7.71	0	15622
scaffold_18	246065	539000	2.19	0	4893
scaffold_18_region	53143	206208	3.88	0	4893
scaffold_19	245994	558383	2.27	0	1101
scaffold_19_region	101795	359440	3.53	0	272
scaffold_20	244099	1143654	4.69	0	7956
scaffold_20_region	110985	620218	5.59	0	167
scaffold_21	236026	675584	2.86	0	2613
scaffold_21_region	90960	283321	3.11	0	142
scaffold_22	235239	1162980	4.94	0	3978
scaffold_22_region	108283	767017	7.08	0	415
scaffold_23	232614	792582	3.41	0	555
scaffold_23_region	125676	697443	5.55	0	555
scaffold_24	231500	307891	1.33	0	1596
scaffold_24_region	62198	127902	2.06	0	496
scaffold_25	231036	539480	2.34	0	211
scaffold_25_region	111659	441936	3.96	0	147
scaffold_26	230790	493683	2.14	0	2988
scaffold_26_region	99488	294094	2.96	0	872
scaffold_27	229760	477105	2.08	0	405
scaffold_27_region	100584	235361	2.34	0	110
scaffold_28	227861	1216187	5.34	0	5343
scaffold_28_region	76168	460007	6.04	0	228
scaffold_29	226334	377798	1.67	0	388
scaffold_29_region	92574	224893	2.43	0	148
scaffold_30	224926	399539	1.78	0	1824
scaffold_30_region	86294	145775	1.69	0	151
scaffold_31	218345	1793878	8.22	0	22160
scaffold_31_region	106413	692599	6.51	0	3485
scaffold_32	218243	603786	2.77	0	4928
scaffold_32_region	61632	204467	3.32	0	138
scaffold_33	214922	595932	2.77	0	1267
scaffold_33_region	99256	337228	3.40	0	206
scaffold_34	214711	474566	2.21	0	1249
scaffold_34_region	102640	318688	3.10	0	172
scaffold_35	205623	279520	1.36	0	197
scaffold_35_region	79283	208536	2.63	0	134
scaffold_36	205583	584614	2.84	0	708
scaffold_36_region	79533	482997	6.07	0	708
scaffold_37	204377	1376409	6.73	0	1680
scaffold_37_region	58774	441022	7.50	0	1339
scaffold_38	204214	342224	1.68	0	3109
scaffold_38_region	72173	206270	2.86	0	194
scaffold_39	203631	338208	1.66	0	214
scaffold_39_region	93939	265405	2.83	0	170
scaffold_40	203613	298402	1.47	0	2730
scaffold_40_region	62689	123045	1.96	0	52
scaffold_41	202278	643638	3.18	0	13142
scaffold_41_region	99053	268819	2.71	0	74
scaffold_42	202103	355678	1.76	0	432
scaffold_42_region	106080	323795	3.05	0	136
scaffold_43	201235	1639487	8.15	0	3363
scaffold_43_region	43924	1339801	30.50	0	3363
scaffold_44	199526	1335233	6.69	0	24032
scaffold_44_region	89604	228388	2.55	0	90
scaffold_45	198920	246131	1.24	0	96
scaffold_45_region	74382	161311	2.17	0	96
scaffold_46	197580	1274613	6.45	0	2830
scaffold_46_region	51285	1087456	21.20	0	2830
scaffold_47	197527	914346	4.63	0	1658
scaffold_47_region	101772	567734	5.58	0	187
scaffold_48	196824	736226	3.74	0	5046
scaffold_48_region	55174	154307	2.80	0	350
scaffold_49	196271	297713	1.52	0	2364
scaffold_49_region	58848	174926	2.97	0	130
scaffold_50	196094	792037	4.04	0	3944
scaffold_50_region	82342	368189	4.47	0	93
scaffold_51	195978	594740	3.03	0	4776
scaffold_51_region	94818	413869	4.36	0	4776
scaffold_52	195875	712824	3.64	0	766
scaffold_52_region	89054	569945	6.40	0	184
scaffold_53	195720	999039	5.10	0	2752
scaffold_53_region	87265	699446	8.02	0	2752
scaffold_54	195626	363907	1.86	0	1630
scaffold_54_region	48256	147867	3.06	0	175
scaffold_55	195568	346639	1.77	0	77
scaffold_55_region	112989	309385	2.74	0	77
scaffold_56	195544	1206666	6.17	0	6476
scaffold_56_region	65450	849424	12.98	0	2106
scaffold_57	195528	946587	4.84	0	2181
scaffold_57_region	74768	532363	7.12	0	131
scaffold_58	195199	375801	1.93	0	1587
scaffold_58_region	51350	91719	1.79	0	230
scaffold_59	194855	373710	1.92	0	817
scaffold_59_region	69366	142011	2.05	0	83
scaffold_60	194042	612071	3.15	0	7765
scaffold_60_region	22591	57010	2.52	0	1179
