chrom	length	bases	mean	min	max
scaffold_1	258050	34310950	132.96	0	6777
scaffold_1_region	136209	34078010	250.19	0	6777
scaffold_2	248132	13442620	54.18	0	3173
scaffold_2_region	90518	13133119	145.09	0	3173
scaffold_3	240340	21230863	88.34	0	6022
scaffold_3_region	127816	21452072	167.84	0	6022
scaffold_4	232527	20373422	87.62	0	7487
scaffold_4_region	119979	20108031	167.60	0	7487
scaffold_5	218268	18775008	86.02	0	8014
scaffold_5_region	78910	13745866	174.20	0	3508
scaffold_6	216163	40056976	185.31	0	8750
scaffold_6_region	101091	43750783	432.79	0	8750
scaffold_7	215756	31489151	145.95	0	5898
scaffold_7_region	114428	29043157	253.81	0	5898
scaffold_8	204092	28176683	138.06	0	43242
scaffold_8_region	91847	28226510	307.32	0	43242
scaffold_9	200499	26377797	131.56	0	5881
scaffold_9_region	100618	25800037	256.42	0	5881
scaffold_10	193644	21908909	113.14	0	9533
scaffold_10_region	112763	22834246	202.50	0	9533
scaffold_11	192184	12289597	63.95	0	3702
scaffold_11_region	83048	12006416	144.57	0	3702
scaffold_12	190472	16188108	84.99	0	5485
scaffold_12_region	78166	15501369	198.31	0	5485
scaffold_13	188798	20730632	109.80	0	9857
scaffold_13_region	103755	25455897	245.35	0	9857
scaffold_14	188592	28973499	153.63	0	11931
scaffold_14_region	59493	23125518	388.71	0	11931
scaffold_15	184177	31061320	168.65	0	7649
scaffold_15_region	101656	31026690	305.21	0	7649
scaffold_16	184150	26326171	142.96	0	14553
scaffold_16_region	55262	29288914	530.00	0	14553
scaffold_17	182989	14463916	79.04	0	2843
scaffold_17_region	78934	16980366	215.12	0	2843
scaffold_18	180163	18195029	100.99	0	3767
scaffold_18_region	88269	17359359	196.66	0	3767
scaffold_19	177887	17139360	96.35	0	3288
scaffold_19_region	81182	16809639	207.06	0	3288
scaffold_20	177768	24380843	137.15	0	18428
scaffold_20_region	60617	20960691	345.79	0	18428
scaffold_21	176967	14807420	83.67	0	5694
scaffold_21_region	62970	14324183	227.48	0	5694
scaffold_22	176287	20187042	114.51	0	9111
scaffold_22_region	58974	19739455	334.71	0	9111
scaffold_23	175766	22132640	125.92	0	11481
scaffold_23_region	82760	22169392	267.88	0	11481
scaffold_24	175039	11532142	65.88	0	2976
scaffold_24_region	89632	10960295	122.28	0	2976
scaffold_25	172451	8562566	49.65	0	2034
scaffold_25_region	50545	7038428	139.25	0	2034
scaffold_26	171572	8101284	47.22	0	8975
scaffold_26_region	45184	7695139	170.31	0	8975
scaffold_27	169846	16643795	97.99	0	3060
scaffold_27_region	73079	16031355	219.37	0	3060
scaffold_28	169747	8233105	48.50	0	1907
scaffold_28_region	58343	8177736	140.17	0	1907
scaffold_29	169516	14709036	86.77	0	5229
scaffold_29_region	70883	14004685	197.57	0	5229
scaffold_30	169002	18395700	108.85	0	11895
scaffold_30_region	85501	18672836	218.39	0	11895
scaffold_31	168851	18139128	107.43	0	7265
scaffold_31_region	59185	17612229	297.58	0	7265
scaffold_32	167463	20333871	121.42	0	15782
scaffold_32_region	40570	15192823	374.48	0	15782
scaffold_33	165556	14085091	85.08	0	5459
scaffold_33_region	63118	13036977	206.55	0	5459
scaffold_34	162450	29128537	179.31	0	12081
scaffold_34_region	84802	25092697	295.90	0	12081
scaffold_35	160431	12233530	76.25	0	6649
scaffold_35_region	69984	13494121	192.82	0	6649
scaffold_36	159974	20405438	127.55	0	7067
scaffold_36_region	72173	19584740	271.36	0	7067
scaffold_37	158115	14066275	88.96	0	3935
scaffold_37_region	65558	14697227	224.19	0	3935
scaffold_38	156265	12195649	78.04	0	4732
scaffold_38_region	60703	11712525	192.95	0	4732
scaffold_39	155734	31202529	200.36	0	10882
scaffold_39_region	102598	31750303	309.46	0	10882
scaffold_40	154948	6789813	43.82	0	2792
scaffold_40_region	49836	6697764	134.40	0	2792
scaffold_41	153622	56717819	369.20	0	51198
scaffold_41_region	100556	56464317	561.52	0	51198
scaffold_42	153425	10836005	70.63	0	12915
scaffold_42_region	63634	10196350	160.23	0	12915
scaffold_43	150126	20812385	138.63	0	5825
scaffold_43_region	55238	22881909	414.24	0	5825
scaffold_44	149265	22404126	150.10	0	7077
scaffold_44_region	73416	20348195	277.16	0	7077
scaffold_45	149036	8491290	56.97	0	3942
scaffold_45_region	55414	6804814	122.80	0	2075
scaffold_46	147583	20573600	139.40	0	12709
scaffold_46_region	42356	20150945	475.75	0	12709
scaffold_47	145342	5228163	35.97	0	6486
scaffold_47_region	24308	5391839	221.81	0	6486
scaffold_48	140992	10329591	73.26	0	8413
scaffold_48_region	40977	10320190	251.85	0	8413
scaffold_49	140248	7181575	51.21	0	1269
scaffold_49_region	52897	8785431	166.09	0	1269
scaffold_50	139289	22071570	158.46	0	11030
scaffold_50_region	87180	21670358	248.57	0	11030
scaffold_51	137535	16981048	123.47	0	4508
scaffold_51_region	92580	14384490	155.37	0	4446
scaffold_52	136761	15956722	116.68	0	7843
scaffold_52_region	59795	13049963	218.25	0	7843
scaffold_53	135891	18680176	137.46	0	8097
scaffold_53_region	76923	18468327	240.09	0	8097
scaffold_54	134626	9068806	67.36	0	14171
scaffold_54_region	44794	8913089	198.98	0	14171
scaffold_55	133646	4825992	36.11	0	2936
scaffold_55_region	30356	3415951	112.53	0	2936
scaffold_56	133394	18161650	136.15	0	21505
scaffold_56_region	81573	17809422	218.32	0	21505
scaffold_57	132883	14928568	112.34	0	5980
scaffold_57_region	77153	15461554	200.40	0	5980
scaffold_58	132864	17928863	134.94	0	11895
scaffold_58_region	46138	14599651	316.43	0	8987
scaffold_59	131607	12781373	97.12	0	8483
scaffold_59_region	75240	15539223	206.53	0	8483
scaffold_60	131302	122377779	932.03	0	6812
scaffold_60_region	5342	7110952	1331.14	731	2193
scaffold_61	131289	41720338	317.77	0	21714
scaffold_61_region	11376	14361342	1262.42	1	8420
scaffold_62	130448	18302535	140.31	0	9342
scaffold_62_region	12807	6071957	474.11	0	2949
scaffold_63	129997	9139240	70.30	0	3601
scaffold_63_region	9746	78413	8.05	0	32
scaffold_64	129924	13689969	105.37	0	2673
scaffold_64_region	71698	13052848	182.05	0	2673
scaffold_65	129723	22662710	174.70	0	9437
scaffold_65_region	79592	22057484	277.13	0	9437
scaffold_66	129120	68205706	528.24	0	12180
scaffold_66_region	73528	77434353	1053.13	0	12180
scaffold_67	128614	12209374	94.93	0	2921
scaffold_67_region	30891	12049514	390.07	0	2921
scaffold_68	128552	24610939	191.45	0	14424
scaffold_68_region	87545	24645357	281.52	0	14424
scaffold_69	125362	13211340	105.39	0	3113
scaffold_69_region	82266	13246646	161.02	0	3113
scaffold_70	124340	7806563	62.78	0	3629
scaffold_70_region	65543	7680778	117.19	0	3629
scaffold_71	122804	5708395	46.48	0	1758
scaffold_71_region	32445	5600634	172.62	0	1758
scaffold_72	122534	28874122	235.64	0	9174
scaffold_72_region	79402	29234847	368.19	0	9174
scaffold_73	120999	12765409	105.50	0	8681
scaffold_73_region	60853	12782117	210.05	0	8681
scaffold_74	120851	26561832	219.79	0	14527
scaffold_74_region	76380	26238577	343.53	0	14527
scaffold_75	120373	11366096	94.42	0	3028
scaffold_75_region	67174	11248262	167.45	0	3028
scaffold_76	119861	11246835	93.83	0	3979
scaffold_76_region	59196	11733725	198.22	0	3979
scaffold_77	119812	14963445	124.89	0	4329
scaffold_77_region	98359	17244641	175.32	0	4329
scaffold_78	119291	28987197	243.00	0	23781
scaffold_78_region	70742	28804838	407.18	0	23781
scaffold_79	119096	17215398	144.55	0	19117
scaffold_79_region	60303	16936123	280.85	0	19117
scaffold_80	117894	36459612	309.26	0	10378
scaffold_80_region	71027	36900834	519.53	0	10378
scaffold_81	116818	23476976	200.97	0	18655
scaffold_81_region	53895	21734139	403.27	0	18655
scaffold_82	116772	1717677	14.71	0	419
scaffold_82_region	55597	1594932	28.69	0	419
scaffold_83	116415	23906377	205.35	0	11892
scaffold_83_region	58748	27753843	472.42	0	11892
scaffold_84	116399	4462382	38.34	0	995
scaffold_84_region	41259	4229135	102.50	0	995
scaffold_85	116356	7208109	61.95	0	2576
scaffold_85_region	54220	7171798	132.27	0	2576
scaffold_86	116240	4026761	34.64	0	1802
scaffold_86_region	53469	3922030	73.35	0	1802
scaffold_87	116078	7404758	63.79	0	3245
scaffold_87_region	70235	6931893	98.70	0	3245
scaffold_88	115868	4052350	34.97	0	3079
scaffold_88_region	27853	3544335	127.25	0	3079
scaffold_89	113520	7333931	64.60	0	3827
scaffold_89_region	6003	2171172	361.68	0	2574
scaffold_90	112829	7054200	62.52	0	1090
scaffold_90_region	50001	7328730	146.57	0	1090
scaffold_91	112277	7121621	63.43	0	2760
scaffold_91_region	39028	6600234	169.12	0	2760
scaffold_92	111554	18288527	163.94	0	6367
scaffold_92_region	42370	16595248	391.67	0	6367
scaffold_93	111422	33926104	304.48	0	15502
scaffold_93_region	34400	23862443	693.68	0	15502
scaffold_94	111050	27029172	243.40	0	10017
scaffold_94_region	63703	27294319	428.46	0	10017
scaffold_95	110931	18210207	164.16	0	7874
scaffold_95_region	66370	18053297	272.01	0	7874
scaffold_96	110900	13943425	125.73	0	3665
scaffold_96_region	67454	15974536	236.82	0	3665
scaffold_97	110337	11865667	107.54	0	6294
scaffold_97_region	59191	11560685	195.31	0	6294
scaffold_98	109651	6884768	62.79	0	1690
scaffold_98_region	33395	6706931	200.84	0	1690
scaffold_99	108996	12306157	112.90	0	3991
scaffold_99_region	78623	12434291	158.15	0	3991
scaffold_100	108698	8724356	80.26	0	1296
scaffold_100_region	54547	7555212	138.51	0	1296
scaffold_101	108677	2217270	20.40	0	1323
scaffold_101_region	8201	1133434	138.21	0	1323
scaffold_102	108341	18820022	173.71	0	12173
scaffold_102_region	60546	18372604	303.45	0	12173
scaffold_103	108222	2108847	19.49	0	2084
scaffold_103_region	22906	2942860	128.48	0	2084
scaffold_104	108155	15670997	144.89	0	10282
scaffold_104_region	51696	15079928	291.70	0	10282
scaffold_105	107782	12919858	119.87	0	11170
scaffold_105_region	52166	13307493	255.10	0	11170
scaffold_106	107167	3842457	35.85	0	2002
scaffold_106_region	21158	3579582	169.18	0	2002
scaffold_107	107048	18374319	171.65	0	8877
scaffold_107_region	51197	9509312	185.74	0	2848
scaffold_108	106420	10705628	100.60	0	6768
scaffold_108_region	63568	12069743	189.87	0	6768
scaffold_109	105471	8948732	84.85	0	3934
scaffold_109_region	49733	8798519	176.92	0	3934
scaffold_110	104545	14626513	139.91	0	12641
scaffold_110_region	50702	14383349	283.68	0	12641
scaffold_111	104234	10710613	102.76	0	14060
scaffold_111_region	23807	5176807	217.45	0	6756
scaffold_112	103734	8622660	83.12	0	3745
scaffold_112_region	54183	8413600	155.28	0	3745
scaffold_113	103452	4209414	40.69	0	1382
scaffold_113_region	39950	4221157	105.66	0	1382
scaffold_114	102432	9533032	93.07	0	3887
scaffold_114_region	50347	9872253	196.08	0	3887
scaffold_115	102382	14407957	140.73	0	5324
scaffold_115_region	56924	15131489	265.82	0	5324
scaffold_116	102021	9712529	95.20	0	5985
scaffold_116_region	42776	9563441	223.57	0	5985
scaffold_117	101561	6424201	63.25	0	7575
scaffold_117_region	33076	6010045	181.70	0	7575
scaffold_118	101488	6700323	66.02	0	1756
scaffold_118_region	51157	6731407	131.58	0	1756
scaffold_119	101190	12124832	119.82	0	6706
scaffold_119_region	56260	11958443	212.56	0	6706
scaffold_120	100779	10905169	108.21	0	12099
scaffold_120_region	42931	10695236	249.13	0	12099
scaffold_121	100725	5821485	57.80	0	1899
scaffold_121_region	45630	5555628	121.75	0	1899
scaffold_122	100488	3757846	37.40	0	4551
scaffold_122_region	35573	3282578	92.28	0	4551
scaffold_123	100407	26129917	260.24	0	12008
scaffold_123_region	49057	27851050	567.73	0	12008
scaffold_124	100406	16250206	161.84	0	8222
scaffold_124_region	38305	15136138	395.15	0	8222
scaffold_125	100391	8881038	88.46	0	8345
scaffold_125_region	56629	8717975	153.95	0	8345
scaffold_126	100096	112284881	1121.77	0	24885
scaffold_126_region	46944	73495485	1565.60	0	24885
scaffold_127	100010	7448872	74.48	0	2650
scaffold_127_region	39719	9555579	240.58	0	2650
scaffold_128	99842	57862823	579.54	0	48928
scaffold_128_region	43142	90908393	2107.19	0	48928
scaffold_129	99222	24858852	250.54	0	13005
scaffold_129_region	37489	24904021	664.30	0	13005
scaffold_130	99201	4274554	43.09	0	1409
scaffold_130_region	33606	4130155	122.90	0	1409
scaffold_131	99104	9735785	98.24	0	4452
scaffold_131_region	37877	9318322	246.02	0	4452
scaffold_132	98697	10210002	103.45	0	6581
scaffold_132_region	42091	10089509	239.71	0	6581
scaffold_133	98473	7329329	74.43	0	1231
scaffold_133_region	39811	6459366	162.25	0	1231
scaffold_134	97881	10745164	109.78	0	5670
scaffold_134_region	33366	12450830	373.16	0	5670
scaffold_135	97839	4492286	45.92	0	1219
scaffold_135_region	34971	4144069	118.50	0	1219
scaffold_136	97598	5348010	54.80	0	1096
scaffold_136_region	49224	5240332	106.46	0	1096
scaffold_137	97537	5520499	56.60	0	6073
scaffold_137_region	40724	5862389	143.95	0	6073
scaffold_138	97316	5318101	54.65	0	1264
scaffold_138_region	56178	5777646	102.85	0	1264
scaffold_139	96603	15506993	160.52	0	4846
scaffold_139_region	55771	15101172	270.77	0	4846
scaffold_140	95957	3523613	36.72	0	2783
scaffold_140_region	22612	3272948	144.74	0	2783
scaffold_141	95931	14854855	154.85	0	6674
scaffold_141_region	43961	14353426	326.50	0	6674
scaffold_142	95771	5596053	58.43	0	1712
scaffold_142_region	36848	5022863	136.31	0	1245
scaffold_143	95588	16656418	174.25	0	11804
scaffold_143_region	31081	16510377	531.20	0	11804
scaffold_144	95500	3088680	32.34	0	3869
scaffold_144_region	9923	1208570	121.79	0	703
scaffold_145	95414	13353043	139.95	0	6551
scaffold_145_region	35506	12451580	350.69	0	6551
scaffold_146	95066	16231074	170.73	0	16437
scaffold_146_region	26385	8357014	316.73	0	7112
scaffold_147	94957	12581686	132.50	0	6440
scaffold_147_region	51370	8039446	156.50	0	4477
scaffold_148	94907	9178005	96.71	0	4479
scaffold_148_region	62396	9171639	146.99	0	4479
scaffold_149	94861	13449830	141.78	0	12687
scaffold_149_region	24261	13589157	560.12	0	12687
scaffold_150	94765	5726953	60.43	0	2762
scaffold_150_region	6172	1512578	245.07	0	1706
scaffold_151	94626	15254442	161.21	0	10823
scaffold_151_region	64473	14912614	231.30	0	10823
scaffold_152	94521	14698642	155.51	0	15060
scaffold_152_region	57097	14900500	260.97	0	15060
scaffold_153	94470	9783921	103.57	0	1581
scaffold_153_region	53141	9549922	179.71	0	1581
scaffold_154	94381	10226760	108.36	0	3092
scaffold_154_region	28122	5476160	194.73	0	3092
scaffold_155	94342	8426165	89.32	0	7744
scaffold_155_region	32971	8040447	243.86	0	7744
scaffold_156	94148	9366242	99.48	0	13292
scaffold_156_region	38500	7123965	185.04	0	13292
scaffold_157	93866	5600608	59.67	0	2051
scaffold_157_region	34598	5351031	154.66	0	2051
scaffold_158	93461	12644415	135.29	0	9851
scaffold_158_region	50433	13129615	260.34	0	9851
scaffold_159	93408	3720573	39.83	0	874
scaffold_159_region	47268	4016375	84.97	0	874
scaffold_160	93361	5725307	61.32	0	1328
scaffold_160_region	33310	5623453	168.82	0	1328
scaffold_161	93303	7162236	76.76	0	2729
scaffold_161_region	53255	6890800	129.39	0	2729
scaffold_162	93089	6158851	66.16	0	1276
scaffold_162_region	31002	6051768	195.21	0	1276
scaffold_163	93063	9861719	105.97	0	8894
scaffold_163_region	37019	9675255	261.36	0	8894
scaffold_164	93060	4978577	53.50	0	3187
scaffold_164_region	34316	4894511	142.63	0	3187
scaffold_165	93004	7204361	77.46	0	8299
scaffold_165_region	36567	7270061	198.81	0	8299
scaffold_166	92908	17102787	184.08	0	3450
scaffold_166_region	72838	16868143	231.58	0	3450
scaffold_167	92242	28863956	312.92	0	8889
scaffold_167_region	39159	18963916	484.28	0	8889
scaffold_168	91870	9358409	101.87	0	2649
scaffold_168_region	39153	10725323	273.93	0	2649
scaffold_169	91569	1419643	15.50	0	972
scaffold_169_region	19747	837174	42.39	0	972
scaffold_170	91069	6528039	71.68	0	2564
scaffold_170_region	29092	6598248	226.81	0	2564
scaffold_171	91068	12304172	135.11	0	7728
scaffold_171_region	30236	11866418	392.46	0	7728
scaffold_172	90834	45642348	502.48	0	92217
scaffold_172_region	48599	45567505	937.62	0	92217
scaffold_173	90778	10399245	114.56	0	2507
scaffold_173_region	35083	10084828	287.46	0	2507
scaffold_174	90771	13642001	150.29	0	4357
scaffold_174_region	33615	13250860	394.19	0	4357
scaffold_175	90751	9577489	105.54	0	6046
scaffold_175_region	22604	9386521	415.26	0	6046
scaffold_176	90477	11764492	130.03	0	7503
scaffold_176_region	59670	11840913	198.44	0	7503
scaffold_177	90367	4769379	52.78	0	1387
scaffold_177_region	32643	5097416	156.16	0	1387
scaffold_178	90342	6761329	74.84	0	5190
scaffold_178_region	30134	6734776	223.49	0	5190
scaffold_179	89989	6331431	70.36	0	3240
scaffold_179_region	26479	5917124	223.46	0	3240
scaffold_180	89875	5783460	64.35	0	2696
scaffold_180_region	38822	5810372	149.67	0	2696
scaffold_181	89803	8487330	94.51	0	4788
scaffold_181_region	41843	11528523	275.52	0	4788
scaffold_182	89655	4579001	51.07	0	5592
scaffold_182_region	20854	4378479	209.96	0	5592
scaffold_183	89622	7950407	88.71	0	6988
scaffold_183_region	41818	7933997	189.73	0	6988
scaffold_184	89584	3124478	34.88	0	1513
scaffold_184_region	30833	3403784	110.39	0	1513
scaffold_185	89514	11167998	124.76	0	2858
scaffold_185_region	46441	10532093	226.78	0	2858
scaffold_186	89470	4280290	47.84	0	1180
scaffold_186_region	55340	4325655	78.17	0	1180
scaffold_187	89409	5678725	63.51	0	4682
scaffold_187_region	30678	5563364	181.35	0	4682
scaffold_188	89260	15541325	174.11	0	12775
scaffold_188_region	50053	16031013	320.28	0	12775
scaffold_189	89238	5077482	56.90	0	1928
scaffold_189_region	32703	4917333	150.36	0	1928
scaffold_190	88747	12338841	139.03	0	2538
scaffold_190_region	35878	12393805	345.44	0	2538
scaffold_191	88583	18728197	211.42	0	5165
scaffold_191_region	41195	18488620	448.81	0	5165
scaffold_192	88406	7150456	80.88	0	1718
scaffold_192_region	43810	7766258	177.27	0	1718
scaffold_193	88242	25916955	293.70	0	9230
scaffold_193_region	26115	25854397	990.02	0	9230
scaffold_194	87752	7621109	86.85	0	2256
scaffold_194_region	24416	7559796	309.62	0	2256
scaffold_195	87672	17858174	203.69	0	8945
scaffold_195_region	49903	17657947	353.85	0	8945
scaffold_196	87553	1524978	17.42	0	525
scaffold_196_region	17995	1447930	80.46	0	525
scaffold_197	87481	5525071	63.16	0	1614
scaffold_197_region	32115	5112526	159.19	0	1614
scaffold_198	87450	11870799	135.74	0	6995
scaffold_198_region	61443	12312400	200.39	0	6995
scaffold_199	87365	10120144	115.84	0	1970
scaffold_199_region	20284	7400335	364.84	0	1970
scaffold_200	87307	3274330	37.50	0	913
