chrom	length	bases	mean	min	max
scaffold_1	256156	27573675	107.64	0	8580
scaffold_1_region	155633	27130801	174.33	0	8580
scaffold_2	225290	23495523	104.29	0	17166
scaffold_2_region	153084	23172086	151.37	0	17166
scaffold_3	210451	28866429	137.16	0	14958
scaffold_3_region	100892	27601318	273.57	0	14958
scaffold_4	206324	11963193	57.98	0	6820
scaffold_4_region	43628	7560894	173.30	0	6820
scaffold_5	192499	12896275	66.99	0	3537
scaffold_5_region	56442	10082560	178.64	0	2875
scaffold_6	185265	15897600	85.81	0	4033
scaffold_6_region	113060	16234713	143.59	0	4033
scaffold_7	166648	29457261	176.76	0	11808
scaffold_7_region	108713	29081076	267.50	0	11808
scaffold_8	166313	19356612	116.39	0	3323
scaffold_8_region	86390	16009527	185.32	0	3323
scaffold_9	162876	9703510	59.58	0	2980
scaffold_9_region	49798	10718066	215.23	0	2980
scaffold_10	160482	13008662	81.06	0	4534
scaffold_10_region	108173	13377667	123.67	0	4534
scaffold_11	159592	34893904	218.64	0	8606
scaffold_11_region	97926	35581693	363.35	0	8606
scaffold_12	159248	47543843	298.55	0	10893
scaffold_12_region	49245	9551379	193.96	0	1661
scaffold_13	158848	7557762	47.58	0	1349
scaffold_13_region	92728	7342895	79.19	0	1349
scaffold_14	154651	6510910	42.10	0	17003
scaffold_14_region	37408	6550115	175.10	0	17003
scaffold_15	153866	10847200	70.50	0	2589
scaffold_15_region	85550	10450720	122.16	0	2589
scaffold_16	152707	9404658	61.59	0	4674
scaffold_16_region	84601	9277405	109.66	0	4674
scaffold_17	152359	76970311	505.19	0	45917
scaffold_17_region	48825	75544247	1547.25	0	45917
scaffold_18	151220	13481763	89.15	0	3927
scaffold_18_region	86144	13164514	152.82	0	3927
scaffold_19	147081	5714027	38.85	0	1876
scaffold_19_region	49277	5498237	111.58	0	1876
scaffold_20	146949	12507421	85.11	0	9239
scaffold_20_region	64753	9810574	151.51	0	3965
scaffold_21	146841	25974921	176.89	0	8064
scaffold_21_region	97736	25174646	257.58	0	8064
scaffold_22	145958	18960259	129.90	0	8267
scaffold_22_region	102509	18713428	182.55	0	8267
scaffold_23	145864	5843054	40.06	0	1803
scaffold_23_region	57913	5539252	95.65	0	1803
scaffold_24	145706	19719100	135.33	0	7095
scaffold_24_region	36163	14420270	398.76	0	7095
scaffold_25	144768	28041347	193.70	0	14415
scaffold_25_region	92136	27762180	301.32	0	14415
scaffold_26	144760	6469126	44.69	0	1200
scaffold_26_region	71529	5424645	75.84	0	1200
scaffold_27	144587	14262511	98.64	0	5517
scaffold_27_region	72735	13914996	191.31	0	5517
scaffold_28	141858	24799772	174.82	0	12912
scaffold_28_region	81544	24738861	303.38	0	12912
scaffold_29	141338	10305009	72.91	0	4516
scaffold_29_region	70052	10183738	145.37	0	4516
scaffold_30	138781	51283641	369.53	0	13493
scaffold_30_region	66340	26074175	393.04	0	13493
scaffold_31	138295	15298974	110.63	0	5318
scaffold_31_region	59416	15180495	255.50	0	5318
scaffold_32	138261	8159829	59.02	0	1996
scaffold_32_region	70711	7581879	107.22	0	1996
scaffold_33	137682	17622975	128.00	0	6302
scaffold_33_region	88929	17585572	197.75	0	6302
scaffold_34	137325	10652866	77.57	0	7675
scaffold_34_region	85352	10276540	120.40	0	7675
scaffold_35	135764	23428431	172.57	0	13644
scaffold_35_region	89779	23428159	260.95	0	13644
scaffold_36	134977	8723000	64.63	0	5352
scaffold_36_region	60576	6236934	102.96	0	3028
scaffold_37	134296	27362786	203.75	0	23056
scaffold_37_region	68585	11968907	174.51	0	7086
scaffold_38	133677	14136681	105.75	0	3722
scaffold_38_region	70418	13491074	191.59	0	3722
scaffold_39	133598	11951932	89.46	0	2103
scaffold_39_region	78275	11360181	145.13	0	2103
scaffold_40	132387	3385969	25.58	0	678
scaffold_40_region	46855	3286815	70.15	0	678
scaffold_41	132145	8285309	62.70	0	3260
scaffold_41_region	60978	8019395	131.51	0	3260
scaffold_42	131569	6133363	46.62	0	1650
scaffold_42_region	74002	5349011	72.28	0	1650
scaffold_43	131229	6047606	46.08	0	1244
scaffold_43_region	55289	5871966	106.20	0	1244
scaffold_44	131115	3878660	29.58	0	1902
scaffold_44_region	28204	3926803	139.23	0	1902
scaffold_45	129784	21176626	163.17	0	16659
scaffold_45_region	59291	25407892	428.53	0	16659
scaffold_46	128669	11054309	85.91	0	7983
scaffold_46_region	42959	11040552	257.00	0	7983
scaffold_47	127684	12598447	98.67	0	8771
scaffold_47_region	77637	14399715	185.47	0	8771
scaffold_48	127646	18072421	141.58	0	9258
scaffold_48_region	102521	25349130	247.26	0	9258
scaffold_49	127118	9171666	72.15	0	2060
scaffold_49_region	77691	9235548	118.88	0	2060
scaffold_50	126701	6784057	53.54	0	920
scaffold_50_region	63744	7383461	115.83	0	920
scaffold_51	126309	19355193	153.24	0	6214
scaffold_51_region	63160	17164297	271.76	0	4014
scaffold_52	126248	11259436	89.19	0	1732
scaffold_52_region	69707	11087402	159.06	0	1732
scaffold_53	126115	19196383	152.21	0	10070
scaffold_53_region	82782	19068769	230.35	0	10070
scaffold_54	125991	11919867	94.61	0	3567
scaffold_54_region	53946	11758605	217.97	0	3567
scaffold_55	125529	13402523	106.77	0	8933
scaffold_55_region	80800	13123971	162.43	0	8933
scaffold_56	124978	16064518	128.54	0	7023
scaffold_56_region	67413	20728293	307.48	0	7023
scaffold_57	124325	9558694	76.88	0	6923
scaffold_57_region	41503	9398290	226.45	0	6923
scaffold_58	124097	19072475	153.69	0	6544
