chrom	length	bases	mean	min	max
scaffold_1	207710	34787104	167.48	0	5344
scaffold_1_region	110592	25825312	233.52	0	5344
scaffold_2	165858	36455192	219.80	0	12310
scaffold_2_region	96880	35761962	369.14	0	12310
scaffold_3	156334	24460600	156.46	0	21329
scaffold_3_region	80928	23984169	296.36	0	21329
scaffold_4	151503	30009972	198.08	0	15924
scaffold_4_region	113818	30524805	268.19	0	15924
scaffold_5	149530	31369965	209.79	0	11401
scaffold_5_region	101407	29658354	292.47	0	11401
scaffold_6	147813	26041962	176.18	0	16774
scaffold_6_region	89247	25723263	288.23	0	16774
scaffold_7	145703	33481264	229.79	0	3363
scaffold_7_region	61307	14403542	234.94	0	1971
scaffold_8	141466	12337727	87.21	0	1273
scaffold_8_region	86742	9658720	111.35	0	1233
scaffold_9	141163	13312066	94.30	0	4062
scaffold_9_region	93151	13654054	146.58	0	4062
scaffold_10	139054	22924265	164.86	0	10329
scaffold_10_region	89583	22759288	254.06	0	10329
scaffold_11	133792	32610763	243.74	0	18599
scaffold_11_region	74834	32022048	427.91	0	18599
scaffold_12	133642	14791243	110.68	0	8524
scaffold_12_region	91876	14468293	157.48	0	8524
scaffold_13	132829	11083110	83.44	0	4272
scaffold_13_region	69008	11426958	165.59	0	4272
scaffold_14	132109	22071500	167.07	0	5725
scaffold_14_region	95599	21091050	220.62	0	5725
scaffold_15	131752	25846181	196.17	0	7855
scaffold_15_region	79347	25800626	325.16	0	7855
scaffold_16	131420	10194806	77.57	0	4962
scaffold_16_region	66108	12091197	182.90	0	4962
scaffold_17	131132	22253353	169.70	0	11064
scaffold_17_region	72903	22454596	308.01	0	11064
scaffold_18	130594	9628304	73.73	0	2552
scaffold_18_region	85881	9649798	112.36	0	2552
scaffold_19	130359	15832533	121.45	0	12934
scaffold_19_region	70236	15666097	223.05	0	12934
scaffold_20	128736	26957597	209.40	0	9677
scaffold_20_region	36102	14569587	403.57	0	9677
scaffold_21	124489	6305978	50.65	0	1831
scaffold_21_region	50808	5992609	117.95	0	1831
scaffold_22	124195	31781428	255.90	0	13219
scaffold_22_region	79784	30853380	386.71	0	13219
scaffold_23	122565	29429103	240.11	0	12800
scaffold_23_region	79761	29133098	365.25	0	12800
scaffold_24	122561	11010205	89.83	0	16249
scaffold_24_region	57236	12907550	225.51	0	16249
scaffold_25	122209	4659878	38.13	0	1001
scaffold_25_region	58286	4512379	77.42	0	817
scaffold_26	121142	25281905	208.70	0	13319
scaffold_26_region	89957	24560782	273.03	0	13319
scaffold_27	120679	18069502	149.73	0	30847
scaffold_27_region	36416	32347926	888.29	0	30847
scaffold_28	120135	109157033	908.62	0	29587
scaffold_28_region	51933	90914672	1750.61	0	29587
scaffold_29	119776	20877314	174.30	0	18257
scaffold_29_region	78051	21755927	278.74	0	18257
scaffold_30	119703	3458569	28.89	0	684
scaffold_30_region	30501	1443036	47.31	0	523
scaffold_31	119639	17343991	144.97	0	16893
scaffold_31_region	39651	8283587	208.91	0	16893
scaffold_32	118487	17995519	151.88	0	5754
scaffold_32_region	71893	17834717	248.07	0	5754
scaffold_33	118220	12395255	104.85	0	3040
scaffold_33_region	44471	12001396	269.87	0	3040
scaffold_34	118048	14065256	119.15	0	6160
scaffold_34_region	53837	13756262	255.52	0	6160
scaffold_35	118000	10432717	88.41	0	3794
scaffold_35_region	79436	10297067	129.63	0	3794
scaffold_36	117433	16304846	138.84	0	6623
scaffold_36_region	74167	16136628	217.57	0	6623
scaffold_37	117371	14222755	121.18	0	5330
scaffold_37_region	74870	15129669	202.08	0	5330
scaffold_38	117205	36043731	307.53	0	23756
scaffold_38_region	94126	36965334	392.72	0	23756
scaffold_39	116932	48428585	414.16	0	33224
scaffold_39_region	63976	47968483	749.79	0	33224
scaffold_40	114786	14333569	124.87	0	9495
scaffold_40_region	64345	14027686	218.01	0	9495
scaffold_41	114632	14758864	128.75	0	5695
scaffold_41_region	64573	12825024	198.61	0	5695
scaffold_42	113782	39081791	343.48	0	15024
scaffold_42_region	84109	40779990	484.85	0	15024
scaffold_43	113666	15813436	139.12	0	8175
scaffold_43_region	72481	15749632	217.29	0	8175
scaffold_44	112564	18514501	164.48	0	6899
scaffold_44_region	79994	23362836	292.06	0	6899
scaffold_45	112220	9253115	82.46	0	2365
scaffold_45_region	66749	8956250	134.18	0	2365
scaffold_46	112093	17230019	153.71	0	16559
scaffold_46_region	59959	9174259	153.01	0	3185
scaffold_47	112028	15770429	140.77	0	4604
scaffold_47_region	53600	16003068	298.56	0	4604
scaffold_48	111585	13636726	122.21	0	9381
scaffold_48_region	58622	12274176	209.38	0	4317
scaffold_49	110022	51856658	471.33	0	31253
scaffold_49_region	80351	51271290	638.09	0	31253
scaffold_50	109827	16932193	154.17	0	5011
